ID,context_id,context_length,context_title,context,question,answer,start position,question type,classification
429,55,1850,"Sistem Mu'akhah, Masjid, dan Piagam Madinah (2)","Masjid sebagai instrumen dan institusi negara yang sangat penting terus dikawal dengan baik untuk memastikan konstruksi kenegaraan bagi semua lapisan umat. Sementara negara ""baru"" Islam ini memperkokoh agenda pembangunan sosialnya, institusi masjid terus menciptakan kemakmuran dengan mengurus dan mengendalikan bantuan-bantuan untuk fakir-miskin, perlindungan anak yatim, janda, remaja, dan golongan kurang mampu. Masjid sebagai benteng moral dan keutuhan masyarakat terus diperbaiki, diperluas, dan digunakan sebagaimana mestinya untuk memberi pengarahan dalam pembangunan masyarakat dan pendorong keadilan dan kestabilan. Masjid yang bertunjangkan konsep ""ilahiah"" diperluas fungsinya dalam bidang politik, ekonomi, sosial dan budaya, dan menjadi saksi sejarah pelbagai peristiwa penting. Bahkan digunakan sebagai ""hall"" untuk menerima delegasi luar negeri dan tamu negara. Berbagai langkah ditempuh untuk mendorong institusi masjid meningkatkan daya saingnya, termasuk menjadikannya pusat informasi, pusat strategi pembinaan pemuda dan wanita dalam segala bidang, pentaksiran hasil pertanian dan ""baitul mal"", aktivitas keilmuan, markas tentara, pusat kesehatan, serta dakwah. Realitas tersebut kemudian menjadikan Madinah sebagai perbincangan dunia, terutama bagaimana negara ini diurus dengan sistem dan tata kelola baru yang sama sekali belum dikenal sebelumnya. Madinah muncul sebagai ""pemain"" tatanan baru politik dunia, yang mempersembahkan struktur kekuasaan dan manajemen pemerintahan Islam yang melampaui zamannya. Negara ini memikirkan cita-cita yang lebih besar dari sekadar hubungan luar negeri, tapi pertumbuhan ekonomi dan keadilan sosial. Madinah telah melahirkan peradaban yang menyumbang kebangkitan dalam menciptakan kemakmuran, membumikan spirit jihad, dan memberdayakan rakyat dengan moralitas dan kemurnian nilai-nilai Islam.",Apa tujuan dari negara Islam selain dari hubungan luar negeri?,pertumbuhan ekonomi dan keadilan sosial,1617,what,C
430,56,1998,Kondisi Geografis Makkah,"Batas tanah haram Makkah pertama kali diletakkan oleh Nabi Ibrahim as. Malaikat Jibril as. yang memperlihatkan kepadanya. Tapal batas itu tidak pernah diperbaharui hingga pada masa Rasulullah saw. Pada saat penaklukan Kota Makkah, Rasulullah saw. mengutus Tamim bin Asad al-Khuza'i untuk memperbaharui batas tersebut. Batas tersebut tidak diganggu gugat hingga pada masa Khalifah Umar bin Khathab ra. Ia mengutus orang-orang Quraisy untuk memperbaharu tapal batas tersebut. Perbatasan kota Makkah dapat digambarkan sebagai berikut:

1. sebelah barat: jalan Jedah-Makkah, di Asy-Syumaisi (Hudaibiah), 22 km dari Kakbah
2. sebelah selatan, di Idha'ah Liben, jalan Yaman-Makkah untuk yang dari Tihamah, 12 km dari Kakbah
3. sebelah timur, di tepi Lembah 'Uranah Barat, 15 km dari Kakbah
4. sebelah timur laut, jalan Ji'ranah, dekat Kampung Syara'i al-Mujahidin, 16 km dari Kakbah
5. sebelah utara, Tan'im, 7 km dari Kakbah

Data yang banyak ditemukan adalah kondisi geografis pada masa sebelum Islam datang. Hal ini memberikan asumsi bahwa kondisi geografis Makkah pada masa sebelum datang Islam dengan pada masa awal Islam adalah sama. 

Kondisi Semenanjung Arab merupakan semenanjung barat daya Asia, sebuah semenanjung terbesar dalam peta dunia. Wilayahnya seluas 1.754.900 km. Pada masa sekarang dihuni oleh sekitar 14.000.000 jiwa. Negara yang paling banyak mengambil wilayah ini adalah Arab Saudi dengan luas daratan sekitar 1.014.900 km. berpenduduk sekitar tujuh juta jiwa; Yaman lima juta jiwa; dan selebihnya tinggal di Kuwait, Qatar, Emirat Arab, Oman dan Masqat, dan Aden. 

Dari sisi kondisi cuaca, Semenanjung Arab merupakan salah satu wilayah terkering dan terpanas. Meskipun diapit dua lautan di barat dan di timur, lautan itu terlalu kecil untuk dapat memengaruhi kondisi cuaca Afro-Asia yang jarang turun hujan. Lautan di sebelah selatan memang membawa partikel air hujan, tapi badai gurun musiman menyapu wilayah tersebut dan hanya menyisakan sedikit kelembaban di wilayah daratan.
",Siapa yang memperbaharui tapal batas pertama?,Tamim bin Asad al-Khuza'i,256,who,B
431,56,1998,Kondisi Geografis Makkah,"Batas tanah haram Makkah pertama kali diletakkan oleh Nabi Ibrahim as. Malaikat Jibril as. yang memperlihatkan kepadanya. Tapal batas itu tidak pernah diperbaharui hingga pada masa Rasulullah saw. Pada saat penaklukan Kota Makkah, Rasulullah saw. mengutus Tamim bin Asad al-Khuza'i untuk memperbaharui batas tersebut. Batas tersebut tidak diganggu gugat hingga pada masa Khalifah Umar bin Khathab ra. Ia mengutus orang-orang Quraisy untuk memperbaharu tapal batas tersebut. Perbatasan kota Makkah dapat digambarkan sebagai berikut:

1. sebelah barat: jalan Jedah-Makkah, di Asy-Syumaisi (Hudaibiah), 22 km dari Kakbah
2. sebelah selatan, di Idha'ah Liben, jalan Yaman-Makkah untuk yang dari Tihamah, 12 km dari Kakbah
3. sebelah timur, di tepi Lembah 'Uranah Barat, 15 km dari Kakbah
4. sebelah timur laut, jalan Ji'ranah, dekat Kampung Syara'i al-Mujahidin, 16 km dari Kakbah
5. sebelah utara, Tan'im, 7 km dari Kakbah

Data yang banyak ditemukan adalah kondisi geografis pada masa sebelum Islam datang. Hal ini memberikan asumsi bahwa kondisi geografis Makkah pada masa sebelum datang Islam dengan pada masa awal Islam adalah sama. 

Kondisi Semenanjung Arab merupakan semenanjung barat daya Asia, sebuah semenanjung terbesar dalam peta dunia. Wilayahnya seluas 1.754.900 km. Pada masa sekarang dihuni oleh sekitar 14.000.000 jiwa. Negara yang paling banyak mengambil wilayah ini adalah Arab Saudi dengan luas daratan sekitar 1.014.900 km. berpenduduk sekitar tujuh juta jiwa; Yaman lima juta jiwa; dan selebihnya tinggal di Kuwait, Qatar, Emirat Arab, Oman dan Masqat, dan Aden. 

Dari sisi kondisi cuaca, Semenanjung Arab merupakan salah satu wilayah terkering dan terpanas. Meskipun diapit dua lautan di barat dan di timur, lautan itu terlalu kecil untuk dapat memengaruhi kondisi cuaca Afro-Asia yang jarang turun hujan. Lautan di sebelah selatan memang membawa partikel air hujan, tapi badai gurun musiman menyapu wilayah tersebut dan hanya menyisakan sedikit kelembaban di wilayah daratan.
",Siapa yang mengutus orang Quraisy untuk memperbaharui tapal batas?,Khalifah Umar bin Khathab ra,371,who,A
432,56,1998,Kondisi Geografis Makkah,"Batas tanah haram Makkah pertama kali diletakkan oleh Nabi Ibrahim as. Malaikat Jibril as. yang memperlihatkan kepadanya. Tapal batas itu tidak pernah diperbaharui hingga pada masa Rasulullah saw. Pada saat penaklukan Kota Makkah, Rasulullah saw. mengutus Tamim bin Asad al-Khuza'i untuk memperbaharui batas tersebut. Batas tersebut tidak diganggu gugat hingga pada masa Khalifah Umar bin Khathab ra. Ia mengutus orang-orang Quraisy untuk memperbaharu tapal batas tersebut. Perbatasan kota Makkah dapat digambarkan sebagai berikut:

1. sebelah barat: jalan Jedah-Makkah, di Asy-Syumaisi (Hudaibiah), 22 km dari Kakbah
2. sebelah selatan, di Idha'ah Liben, jalan Yaman-Makkah untuk yang dari Tihamah, 12 km dari Kakbah
3. sebelah timur, di tepi Lembah 'Uranah Barat, 15 km dari Kakbah
4. sebelah timur laut, jalan Ji'ranah, dekat Kampung Syara'i al-Mujahidin, 16 km dari Kakbah
5. sebelah utara, Tan'im, 7 km dari Kakbah

Data yang banyak ditemukan adalah kondisi geografis pada masa sebelum Islam datang. Hal ini memberikan asumsi bahwa kondisi geografis Makkah pada masa sebelum datang Islam dengan pada masa awal Islam adalah sama. 

Kondisi Semenanjung Arab merupakan semenanjung barat daya Asia, sebuah semenanjung terbesar dalam peta dunia. Wilayahnya seluas 1.754.900 km. Pada masa sekarang dihuni oleh sekitar 14.000.000 jiwa. Negara yang paling banyak mengambil wilayah ini adalah Arab Saudi dengan luas daratan sekitar 1.014.900 km. berpenduduk sekitar tujuh juta jiwa; Yaman lima juta jiwa; dan selebihnya tinggal di Kuwait, Qatar, Emirat Arab, Oman dan Masqat, dan Aden. 

Dari sisi kondisi cuaca, Semenanjung Arab merupakan salah satu wilayah terkering dan terpanas. Meskipun diapit dua lautan di barat dan di timur, lautan itu terlalu kecil untuk dapat memengaruhi kondisi cuaca Afro-Asia yang jarang turun hujan. Lautan di sebelah selatan memang membawa partikel air hujan, tapi badai gurun musiman menyapu wilayah tersebut dan hanya menyisakan sedikit kelembaban di wilayah daratan.
",Apa perbatasan kota Makkah di sebelah barat?,"jalan Jedah-Makkah, di Asy-Syumaisi (Hudaibiah)",551,what,B
433,56,1998,Kondisi Geografis Makkah,"Batas tanah haram Makkah pertama kali diletakkan oleh Nabi Ibrahim as. Malaikat Jibril as. yang memperlihatkan kepadanya. Tapal batas itu tidak pernah diperbaharui hingga pada masa Rasulullah saw. Pada saat penaklukan Kota Makkah, Rasulullah saw. mengutus Tamim bin Asad al-Khuza'i untuk memperbaharui batas tersebut. Batas tersebut tidak diganggu gugat hingga pada masa Khalifah Umar bin Khathab ra. Ia mengutus orang-orang Quraisy untuk memperbaharu tapal batas tersebut. Perbatasan kota Makkah dapat digambarkan sebagai berikut:

1. sebelah barat: jalan Jedah-Makkah, di Asy-Syumaisi (Hudaibiah), 22 km dari Kakbah
2. sebelah selatan, di Idha'ah Liben, jalan Yaman-Makkah untuk yang dari Tihamah, 12 km dari Kakbah
3. sebelah timur, di tepi Lembah 'Uranah Barat, 15 km dari Kakbah
4. sebelah timur laut, jalan Ji'ranah, dekat Kampung Syara'i al-Mujahidin, 16 km dari Kakbah
5. sebelah utara, Tan'im, 7 km dari Kakbah

Data yang banyak ditemukan adalah kondisi geografis pada masa sebelum Islam datang. Hal ini memberikan asumsi bahwa kondisi geografis Makkah pada masa sebelum datang Islam dengan pada masa awal Islam adalah sama. 

Kondisi Semenanjung Arab merupakan semenanjung barat daya Asia, sebuah semenanjung terbesar dalam peta dunia. Wilayahnya seluas 1.754.900 km. Pada masa sekarang dihuni oleh sekitar 14.000.000 jiwa. Negara yang paling banyak mengambil wilayah ini adalah Arab Saudi dengan luas daratan sekitar 1.014.900 km. berpenduduk sekitar tujuh juta jiwa; Yaman lima juta jiwa; dan selebihnya tinggal di Kuwait, Qatar, Emirat Arab, Oman dan Masqat, dan Aden. 

Dari sisi kondisi cuaca, Semenanjung Arab merupakan salah satu wilayah terkering dan terpanas. Meskipun diapit dua lautan di barat dan di timur, lautan itu terlalu kecil untuk dapat memengaruhi kondisi cuaca Afro-Asia yang jarang turun hujan. Lautan di sebelah selatan memang membawa partikel air hujan, tapi badai gurun musiman menyapu wilayah tersebut dan hanya menyisakan sedikit kelembaban di wilayah daratan.
",Apa perbatasan kota Makkah di sebelah selatan?,"Idha'ah Liben, jalan Yaman-Makkah untuk yang dari Tihamah",641,what,B
434,56,1998,Kondisi Geografis Makkah,"Batas tanah haram Makkah pertama kali diletakkan oleh Nabi Ibrahim as. Malaikat Jibril as. yang memperlihatkan kepadanya. Tapal batas itu tidak pernah diperbaharui hingga pada masa Rasulullah saw. Pada saat penaklukan Kota Makkah, Rasulullah saw. mengutus Tamim bin Asad al-Khuza'i untuk memperbaharui batas tersebut. Batas tersebut tidak diganggu gugat hingga pada masa Khalifah Umar bin Khathab ra. Ia mengutus orang-orang Quraisy untuk memperbaharu tapal batas tersebut. Perbatasan kota Makkah dapat digambarkan sebagai berikut:

1. sebelah barat: jalan Jedah-Makkah, di Asy-Syumaisi (Hudaibiah), 22 km dari Kakbah
2. sebelah selatan, di Idha'ah Liben, jalan Yaman-Makkah untuk yang dari Tihamah, 12 km dari Kakbah
3. sebelah timur, di tepi Lembah 'Uranah Barat, 15 km dari Kakbah
4. sebelah timur laut, jalan Ji'ranah, dekat Kampung Syara'i al-Mujahidin, 16 km dari Kakbah
5. sebelah utara, Tan'im, 7 km dari Kakbah

Data yang banyak ditemukan adalah kondisi geografis pada masa sebelum Islam datang. Hal ini memberikan asumsi bahwa kondisi geografis Makkah pada masa sebelum datang Islam dengan pada masa awal Islam adalah sama. 

Kondisi Semenanjung Arab merupakan semenanjung barat daya Asia, sebuah semenanjung terbesar dalam peta dunia. Wilayahnya seluas 1.754.900 km. Pada masa sekarang dihuni oleh sekitar 14.000.000 jiwa. Negara yang paling banyak mengambil wilayah ini adalah Arab Saudi dengan luas daratan sekitar 1.014.900 km. berpenduduk sekitar tujuh juta jiwa; Yaman lima juta jiwa; dan selebihnya tinggal di Kuwait, Qatar, Emirat Arab, Oman dan Masqat, dan Aden. 

Dari sisi kondisi cuaca, Semenanjung Arab merupakan salah satu wilayah terkering dan terpanas. Meskipun diapit dua lautan di barat dan di timur, lautan itu terlalu kecil untuk dapat memengaruhi kondisi cuaca Afro-Asia yang jarang turun hujan. Lautan di sebelah selatan memang membawa partikel air hujan, tapi badai gurun musiman menyapu wilayah tersebut dan hanya menyisakan sedikit kelembaban di wilayah daratan.
",Apa perbatasan kota Makkah di sebelah timur?,tepi Lembah 'Uranah Barat,739,what,C
435,56,1998,Kondisi Geografis Makkah,"Batas tanah haram Makkah pertama kali diletakkan oleh Nabi Ibrahim as. Malaikat Jibril as. yang memperlihatkan kepadanya. Tapal batas itu tidak pernah diperbaharui hingga pada masa Rasulullah saw. Pada saat penaklukan Kota Makkah, Rasulullah saw. mengutus Tamim bin Asad al-Khuza'i untuk memperbaharui batas tersebut. Batas tersebut tidak diganggu gugat hingga pada masa Khalifah Umar bin Khathab ra. Ia mengutus orang-orang Quraisy untuk memperbaharu tapal batas tersebut. Perbatasan kota Makkah dapat digambarkan sebagai berikut:

1. sebelah barat: jalan Jedah-Makkah, di Asy-Syumaisi (Hudaibiah), 22 km dari Kakbah
2. sebelah selatan, di Idha'ah Liben, jalan Yaman-Makkah untuk yang dari Tihamah, 12 km dari Kakbah
3. sebelah timur, di tepi Lembah 'Uranah Barat, 15 km dari Kakbah
4. sebelah timur laut, jalan Ji'ranah, dekat Kampung Syara'i al-Mujahidin, 16 km dari Kakbah
5. sebelah utara, Tan'im, 7 km dari Kakbah

Data yang banyak ditemukan adalah kondisi geografis pada masa sebelum Islam datang. Hal ini memberikan asumsi bahwa kondisi geografis Makkah pada masa sebelum datang Islam dengan pada masa awal Islam adalah sama. 

Kondisi Semenanjung Arab merupakan semenanjung barat daya Asia, sebuah semenanjung terbesar dalam peta dunia. Wilayahnya seluas 1.754.900 km. Pada masa sekarang dihuni oleh sekitar 14.000.000 jiwa. Negara yang paling banyak mengambil wilayah ini adalah Arab Saudi dengan luas daratan sekitar 1.014.900 km. berpenduduk sekitar tujuh juta jiwa; Yaman lima juta jiwa; dan selebihnya tinggal di Kuwait, Qatar, Emirat Arab, Oman dan Masqat, dan Aden. 

Dari sisi kondisi cuaca, Semenanjung Arab merupakan salah satu wilayah terkering dan terpanas. Meskipun diapit dua lautan di barat dan di timur, lautan itu terlalu kecil untuk dapat memengaruhi kondisi cuaca Afro-Asia yang jarang turun hujan. Lautan di sebelah selatan memang membawa partikel air hujan, tapi badai gurun musiman menyapu wilayah tersebut dan hanya menyisakan sedikit kelembaban di wilayah daratan.
",Apa perbatasan kota Makkah di sebelah timur laut?,"jalan Ji'ranah, dekat Kampung Syara'i al-Mujahidin",807,what,C
436,56,1998,Kondisi Geografis Makkah,"Batas tanah haram Makkah pertama kali diletakkan oleh Nabi Ibrahim as. Malaikat Jibril as. yang memperlihatkan kepadanya. Tapal batas itu tidak pernah diperbaharui hingga pada masa Rasulullah saw. Pada saat penaklukan Kota Makkah, Rasulullah saw. mengutus Tamim bin Asad al-Khuza'i untuk memperbaharui batas tersebut. Batas tersebut tidak diganggu gugat hingga pada masa Khalifah Umar bin Khathab ra. Ia mengutus orang-orang Quraisy untuk memperbaharu tapal batas tersebut. Perbatasan kota Makkah dapat digambarkan sebagai berikut:

1. sebelah barat: jalan Jedah-Makkah, di Asy-Syumaisi (Hudaibiah), 22 km dari Kakbah
2. sebelah selatan, di Idha'ah Liben, jalan Yaman-Makkah untuk yang dari Tihamah, 12 km dari Kakbah
3. sebelah timur, di tepi Lembah 'Uranah Barat, 15 km dari Kakbah
4. sebelah timur laut, jalan Ji'ranah, dekat Kampung Syara'i al-Mujahidin, 16 km dari Kakbah
5. sebelah utara, Tan'im, 7 km dari Kakbah

Data yang banyak ditemukan adalah kondisi geografis pada masa sebelum Islam datang. Hal ini memberikan asumsi bahwa kondisi geografis Makkah pada masa sebelum datang Islam dengan pada masa awal Islam adalah sama. 

Kondisi Semenanjung Arab merupakan semenanjung barat daya Asia, sebuah semenanjung terbesar dalam peta dunia. Wilayahnya seluas 1.754.900 km. Pada masa sekarang dihuni oleh sekitar 14.000.000 jiwa. Negara yang paling banyak mengambil wilayah ini adalah Arab Saudi dengan luas daratan sekitar 1.014.900 km. berpenduduk sekitar tujuh juta jiwa; Yaman lima juta jiwa; dan selebihnya tinggal di Kuwait, Qatar, Emirat Arab, Oman dan Masqat, dan Aden. 

Dari sisi kondisi cuaca, Semenanjung Arab merupakan salah satu wilayah terkering dan terpanas. Meskipun diapit dua lautan di barat dan di timur, lautan itu terlalu kecil untuk dapat memengaruhi kondisi cuaca Afro-Asia yang jarang turun hujan. Lautan di sebelah selatan memang membawa partikel air hujan, tapi badai gurun musiman menyapu wilayah tersebut dan hanya menyisakan sedikit kelembaban di wilayah daratan.
",Apa perbatasan kota Makkah di sebelah utara?,Tan'im,895,what,B
437,56,1998,Kondisi Geografis Makkah,"Batas tanah haram Makkah pertama kali diletakkan oleh Nabi Ibrahim as. Malaikat Jibril as. yang memperlihatkan kepadanya. Tapal batas itu tidak pernah diperbaharui hingga pada masa Rasulullah saw. Pada saat penaklukan Kota Makkah, Rasulullah saw. mengutus Tamim bin Asad al-Khuza'i untuk memperbaharui batas tersebut. Batas tersebut tidak diganggu gugat hingga pada masa Khalifah Umar bin Khathab ra. Ia mengutus orang-orang Quraisy untuk memperbaharu tapal batas tersebut. Perbatasan kota Makkah dapat digambarkan sebagai berikut:

1. sebelah barat: jalan Jedah-Makkah, di Asy-Syumaisi (Hudaibiah), 22 km dari Kakbah
2. sebelah selatan, di Idha'ah Liben, jalan Yaman-Makkah untuk yang dari Tihamah, 12 km dari Kakbah
3. sebelah timur, di tepi Lembah 'Uranah Barat, 15 km dari Kakbah
4. sebelah timur laut, jalan Ji'ranah, dekat Kampung Syara'i al-Mujahidin, 16 km dari Kakbah
5. sebelah utara, Tan'im, 7 km dari Kakbah

Data yang banyak ditemukan adalah kondisi geografis pada masa sebelum Islam datang. Hal ini memberikan asumsi bahwa kondisi geografis Makkah pada masa sebelum datang Islam dengan pada masa awal Islam adalah sama. 

Kondisi Semenanjung Arab merupakan semenanjung barat daya Asia, sebuah semenanjung terbesar dalam peta dunia. Wilayahnya seluas 1.754.900 km. Pada masa sekarang dihuni oleh sekitar 14.000.000 jiwa. Negara yang paling banyak mengambil wilayah ini adalah Arab Saudi dengan luas daratan sekitar 1.014.900 km. berpenduduk sekitar tujuh juta jiwa; Yaman lima juta jiwa; dan selebihnya tinggal di Kuwait, Qatar, Emirat Arab, Oman dan Masqat, dan Aden. 

Dari sisi kondisi cuaca, Semenanjung Arab merupakan salah satu wilayah terkering dan terpanas. Meskipun diapit dua lautan di barat dan di timur, lautan itu terlalu kecil untuk dapat memengaruhi kondisi cuaca Afro-Asia yang jarang turun hujan. Lautan di sebelah selatan memang membawa partikel air hujan, tapi badai gurun musiman menyapu wilayah tersebut dan hanya menyisakan sedikit kelembaban di wilayah daratan.
",Apa nama semenanjung yang terletak di barat daya Asia?,Semenanjung Arab,1144,what,A
438,56,1998,Kondisi Geografis Makkah,"Batas tanah haram Makkah pertama kali diletakkan oleh Nabi Ibrahim as. Malaikat Jibril as. yang memperlihatkan kepadanya. Tapal batas itu tidak pernah diperbaharui hingga pada masa Rasulullah saw. Pada saat penaklukan Kota Makkah, Rasulullah saw. mengutus Tamim bin Asad al-Khuza'i untuk memperbaharui batas tersebut. Batas tersebut tidak diganggu gugat hingga pada masa Khalifah Umar bin Khathab ra. Ia mengutus orang-orang Quraisy untuk memperbaharu tapal batas tersebut. Perbatasan kota Makkah dapat digambarkan sebagai berikut:

1. sebelah barat: jalan Jedah-Makkah, di Asy-Syumaisi (Hudaibiah), 22 km dari Kakbah
2. sebelah selatan, di Idha'ah Liben, jalan Yaman-Makkah untuk yang dari Tihamah, 12 km dari Kakbah
3. sebelah timur, di tepi Lembah 'Uranah Barat, 15 km dari Kakbah
4. sebelah timur laut, jalan Ji'ranah, dekat Kampung Syara'i al-Mujahidin, 16 km dari Kakbah
5. sebelah utara, Tan'im, 7 km dari Kakbah

Data yang banyak ditemukan adalah kondisi geografis pada masa sebelum Islam datang. Hal ini memberikan asumsi bahwa kondisi geografis Makkah pada masa sebelum datang Islam dengan pada masa awal Islam adalah sama. 

Kondisi Semenanjung Arab merupakan semenanjung barat daya Asia, sebuah semenanjung terbesar dalam peta dunia. Wilayahnya seluas 1.754.900 km. Pada masa sekarang dihuni oleh sekitar 14.000.000 jiwa. Negara yang paling banyak mengambil wilayah ini adalah Arab Saudi dengan luas daratan sekitar 1.014.900 km. berpenduduk sekitar tujuh juta jiwa; Yaman lima juta jiwa; dan selebihnya tinggal di Kuwait, Qatar, Emirat Arab, Oman dan Masqat, dan Aden. 

Dari sisi kondisi cuaca, Semenanjung Arab merupakan salah satu wilayah terkering dan terpanas. Meskipun diapit dua lautan di barat dan di timur, lautan itu terlalu kecil untuk dapat memengaruhi kondisi cuaca Afro-Asia yang jarang turun hujan. Lautan di sebelah selatan memang membawa partikel air hujan, tapi badai gurun musiman menyapu wilayah tersebut dan hanya menyisakan sedikit kelembaban di wilayah daratan.
",Siapa negara yang paling banyak mengambil wilayah Semenanjung Arab?,Arab Saudi,1389,who,B
439,56,1998,Kondisi Geografis Makkah,"Batas tanah haram Makkah pertama kali diletakkan oleh Nabi Ibrahim as. Malaikat Jibril as. yang memperlihatkan kepadanya. Tapal batas itu tidak pernah diperbaharui hingga pada masa Rasulullah saw. Pada saat penaklukan Kota Makkah, Rasulullah saw. mengutus Tamim bin Asad al-Khuza'i untuk memperbaharui batas tersebut. Batas tersebut tidak diganggu gugat hingga pada masa Khalifah Umar bin Khathab ra. Ia mengutus orang-orang Quraisy untuk memperbaharu tapal batas tersebut. Perbatasan kota Makkah dapat digambarkan sebagai berikut:

1. sebelah barat: jalan Jedah-Makkah, di Asy-Syumaisi (Hudaibiah), 22 km dari Kakbah
2. sebelah selatan, di Idha'ah Liben, jalan Yaman-Makkah untuk yang dari Tihamah, 12 km dari Kakbah
3. sebelah timur, di tepi Lembah 'Uranah Barat, 15 km dari Kakbah
4. sebelah timur laut, jalan Ji'ranah, dekat Kampung Syara'i al-Mujahidin, 16 km dari Kakbah
5. sebelah utara, Tan'im, 7 km dari Kakbah

Data yang banyak ditemukan adalah kondisi geografis pada masa sebelum Islam datang. Hal ini memberikan asumsi bahwa kondisi geografis Makkah pada masa sebelum datang Islam dengan pada masa awal Islam adalah sama. 

Kondisi Semenanjung Arab merupakan semenanjung barat daya Asia, sebuah semenanjung terbesar dalam peta dunia. Wilayahnya seluas 1.754.900 km. Pada masa sekarang dihuni oleh sekitar 14.000.000 jiwa. Negara yang paling banyak mengambil wilayah ini adalah Arab Saudi dengan luas daratan sekitar 1.014.900 km. berpenduduk sekitar tujuh juta jiwa; Yaman lima juta jiwa; dan selebihnya tinggal di Kuwait, Qatar, Emirat Arab, Oman dan Masqat, dan Aden. 

Dari sisi kondisi cuaca, Semenanjung Arab merupakan salah satu wilayah terkering dan terpanas. Meskipun diapit dua lautan di barat dan di timur, lautan itu terlalu kecil untuk dapat memengaruhi kondisi cuaca Afro-Asia yang jarang turun hujan. Lautan di sebelah selatan memang membawa partikel air hujan, tapi badai gurun musiman menyapu wilayah tersebut dan hanya menyisakan sedikit kelembaban di wilayah daratan.
","Sepanjang sejarah, siapa yang pertama kali membuat batas kota Makkah?",Nabi Ibrahim as,54,who,B
440,56,1998,Kondisi Geografis Makkah,"Batas tanah haram Makkah pertama kali diletakkan oleh Nabi Ibrahim as. Malaikat Jibril as. yang memperlihatkan kepadanya. Tapal batas itu tidak pernah diperbaharui hingga pada masa Rasulullah saw. Pada saat penaklukan Kota Makkah, Rasulullah saw. mengutus Tamim bin Asad al-Khuza'i untuk memperbaharui batas tersebut. Batas tersebut tidak diganggu gugat hingga pada masa Khalifah Umar bin Khathab ra. Ia mengutus orang-orang Quraisy untuk memperbaharu tapal batas tersebut. Perbatasan kota Makkah dapat digambarkan sebagai berikut:

1. sebelah barat: jalan Jedah-Makkah, di Asy-Syumaisi (Hudaibiah), 22 km dari Kakbah
2. sebelah selatan, di Idha'ah Liben, jalan Yaman-Makkah untuk yang dari Tihamah, 12 km dari Kakbah
3. sebelah timur, di tepi Lembah 'Uranah Barat, 15 km dari Kakbah
4. sebelah timur laut, jalan Ji'ranah, dekat Kampung Syara'i al-Mujahidin, 16 km dari Kakbah
5. sebelah utara, Tan'im, 7 km dari Kakbah

Data yang banyak ditemukan adalah kondisi geografis pada masa sebelum Islam datang. Hal ini memberikan asumsi bahwa kondisi geografis Makkah pada masa sebelum datang Islam dengan pada masa awal Islam adalah sama. 

Kondisi Semenanjung Arab merupakan semenanjung barat daya Asia, sebuah semenanjung terbesar dalam peta dunia. Wilayahnya seluas 1.754.900 km. Pada masa sekarang dihuni oleh sekitar 14.000.000 jiwa. Negara yang paling banyak mengambil wilayah ini adalah Arab Saudi dengan luas daratan sekitar 1.014.900 km. berpenduduk sekitar tujuh juta jiwa; Yaman lima juta jiwa; dan selebihnya tinggal di Kuwait, Qatar, Emirat Arab, Oman dan Masqat, dan Aden. 

Dari sisi kondisi cuaca, Semenanjung Arab merupakan salah satu wilayah terkering dan terpanas. Meskipun diapit dua lautan di barat dan di timur, lautan itu terlalu kecil untuk dapat memengaruhi kondisi cuaca Afro-Asia yang jarang turun hujan. Lautan di sebelah selatan memang membawa partikel air hujan, tapi badai gurun musiman menyapu wilayah tersebut dan hanya menyisakan sedikit kelembaban di wilayah daratan.
",Siapa yang menunjukkan batas kota Makkah ke Nabi Ibrahim?,Malaikat Jibril as,71,who,B
