id,question,answer,category,classification,context,span_start,span_end
e63e8868f5184f54957d8162b5163d8d,"Pada tahun 65 SM, Apakah Markus Lisinius Krasus berpendapat tidak seharusnya Roma menganeksasi Mesir?",Tidak,YESNO,C,"Pada tahun 65 SM, Sensor Markus Lisinius Krasus mengemukakan pendapatnya di hadapan Senat Republik Romawi bahwa Roma sepatutnya menganeksasi Mesir, tetapi usulannya maupun usulan serupa dari Tribun Servilius Rulus pada tahun 63 SM ditolak oleh senat. Ptolemaios XII menanggapi ancaman kemungkinan aneksasi ini dengan menawarkan imbalan dan hadiah-hadiah mewah kepada para negarawan Romawi yang memiliki kekuasaan besar semisal Pompeyus sewaktu berperang melawan Mitridates VI dari Pontos, dan juga kepada Yulius Kaisar setelah terpilih menjadi konsul pada tahun 59 SM. Meskipun demikian, perilaku hidup boros Ptolemaios XII membuatnya jatuh bangkrut sehingga terpaksa berhutang pada cukong Romawi, Gayus Rabirius Postumus.",0.0,0.0
70b92157bc0245b0bb28e29a51efa75b,Karena pembuatan barang menjadi cepat mudah dan jumlah banyak harga jadi lebih murah,Ya,YESNO,A,"Revolusi Industri telah menimbulkan peningkatan usaha industri dan pabrik secara besar-besaran melalui proses mekanisasi. Dengan demikian, dalam waktu singkat dapat menghasilkan barang-barang yang melimpah. Produksi barang menjadi berlipat ganda sehingga dapat memenuhi kebutuhan masyarakat yang lebih luas. Akibat pembuatan barang menjadi cepat, mudah, serta dalam jumlah yang banyak sehingga harga menjadi lebih murah.",0.0,0.0
d899d84fcb4740c0a15a3beb2b36dbef,Daendels menyematkan nilai nilai sitem barat di Indonesia,Ya,YESNO,B,"Di satu pihak pemerintah condong kepada pemikiran kaum konservatif karena kebijaksanaannya akan mendatangkan keuntungan yang cepat dan mudah dilaksanakan. Di pihak lain, pemerintah juga ingin menjalankan pembaharuan yang dikemukakan oleh kaum Liberal. Gagasan pembaharuan pemerintahan kolonial dimulai semenjak pemerintahan Daendels. Sebagai gubernur jenderal pemerintahan Belanda di Indonesia, Daendels banyak melakukan langkah-langkah baru dalam pemerintahan. Daendels mengadakan perombakan pemerintahan secara radikal, yakni meletakkan dasar-dasar pemerintahan menurut sistem Barat. Langkah- langkah tersebut, antara lain:",0.0,0.0
db50e1a39c684911974d11089aac3b8f,Apakah Kleopatra bersekongkol dengan Ptolemaios XIV berjalan lama?,Tidak,YESNO,B,"Sekalipun ditolak oleh Kleopatra, Ptolemaios XIII masih didukung oleh orang-orang kuat, terutama Poteinos, seorang kasim yang pernah menjadi guru pribadinya semasa kanak-kanak, dan yang kala itu telah menjadi wali sekaligus bendaharanya. Orang-orang lain yang turut bersekongkol melawan Kleopatra adalah Akilas, salah seorang senapati utama, dan Teodotos dari Kios, salah seorang guru pribadi Ptolemaios XIII. Kleopatra agaknya sempat pula menjalin persekutuan dengan adik laki-lakinya, Ptolemaios XIV, tetapi pada musim gugur tahun 50 SM, Ptolemaios XIII mulai menguasai kancah perseteruan sehingga mulai berani menandatangani dokumen-dokumen mendahului Kleopatra, disusul pula dengan penetapan permulaan masa pemerintahannya pada tahun 49 SM.",0.0,0.0
c744d9c42ac147e4b6aa2100fee15c60,Sistem pabrik menempati tempat di daerah industri yang sudah ditentukan,Ya,YESNO,A,"Tahap sistem pabrik sudah merupakan industri yang menggunakan mesin. Tempatnya di daerah industri yang telah ditentukan, bisa di dalam atau di luar kota. Tempat tersebut untuk tempat kerja, sedangkan majikan tinggal di tempat lain. Demikian juga toko tempat pemasaran hasil industri diadakah di tempat lain. Jumlah tenaganya kerjanya (buruhnya) sudah puluhan, bahkan ratusan. Barang-barang produksinya dibuat untuk dipasarkan.",0.0,0.0
4cba4b140f94427bb0f62c4a02363f25,Benarkah Revolusi Industri menyebabkan meningkatnya pendapatan pekerja?,Ya,YESNO,A,"Revolusi Industri menandai terjadinya titik balik besar dalam sejarah dunia, hampir setiap aspek kehidupan sehari-hari dipengaruhi oleh Revolusi Industri, khususnya dalam hal peningkatan pertumbuhan penduduk dan pendapatan rata-rata yang berkelanjutan dan belum pernah terjadi sebelumnya. Selama dua abad setelah Revolusi Industri, rata-rata pendapatan perkapita negara-negara di dunia meningkat lebih dari enam kali lipat. Seperti yang dinyatakan oleh pemenang Hadiah Nobel, Robert Emerson Lucas, bahwa: Untuk pertama kalinya dalam sejarah, standar hidup rakyat biasa mengalami pertumbuhan yang berkelanjutan. Perilaku ekonomi yang seperti ini tidak pernah terjadi sebelumnya .",0.0,0.0
d92504c61c914b269b177e6e1c665703,Apakah Oktavianus berganti nama menjadi September?,Tidak,YESNO,A,"Kleopatra memanfaatkan saat-saat terakhirnya menjelang bunuh diri untuk mengungsikan Kaisarion ke daerah Mesir Hulu, mungkin pula disertai rencana pelarian ke Nubia, Etiopia, atau India. Kaisarion diperdaya untuk pulang ke Aleksandria dengan janji palsu bahwa Oktavianus akan mengizinkannya menjadi raja. Ia sempat memerintah sebagai Firaun Ptolemaios XV selama 18 hari sebelum akhirnya dieksekusi mati atas perintah Oktavianus pada tanggal 29 Agustus 30 SM. Oktavianus diyakinkan oleh nasihat filsuf Areios Didimos bahwasanya dunia ini hanya dapat menampung satu orang kaisar. Dengan runtuhnya Kerajaan Wangsa Ptolemaios, maka didirikanlah Provinsi Mesir di bawah pemerintahan bangsa Romawi, yang menandai akhir dari Zaman Helenistik. Pada bulan Januari 27 SM, Oktavianus berganti nama menjadi Agustus (, yang mulia) dan menghimpun kekuasaan konstitusional yang menjadikannya Kaisar Romawi pertama, sekaligus menandai awal Zaman Principatus dalam sejarah Kekaisaran Romawi.",0.0,0.0
25534aa9c2db4c029dac36e0b86cc9e9,Apakah benar Revolusi Industri dimulai pada akhir abad ke-18?,Ya,YESNO,A,"Revolusi Industri dimulai pada akhir abad ke-18, di mana terjadinya peralihan dalam penggunaan tenaga kerja di Inggris yang sebelumnya menggunakan tenaga hewan dan manusia, yang kemudian digantikan oleh penggunaan mesin yang berbasis menufaktur. Periode awal dimulai dengan dilakukannya mekanisasi terhadap industri tekstil, pengembangan teknik pembuatan besi dan peningkatan penggunaan batubara. Ekspansi perdagangan turut dikembangkan dengan dibangunnya terusan, perbaikan jalan raya dan rel kereta api. Adanya peralihan dari perekonomian yang berbasis pertanian ke perekonomian yang berbasis manufaktur menyebabkan terjadinya perpindahan penduduk besar-besaran dari desa ke kota, dan pada akhirnya menyebabkan membengkaknya populasi di kota-kota besar di Inggris.",0.0,0.0
73512a0d242c474aa4bc1a4a545ce8e9,Apakah Malkos I memiliki hubungan baik dengan Kleopatra?,Tidak,YESNO,A,"Mungkin Kleopatra mulai menganggap Markus Antonius sebagai beban belaka, ketika ia bersiap-siap untuk melepas Mesir kepada putranya, Kaisarion, pada pada akhir musim panas tahun 31 SM. Kleopatra berencana menyerahkan takhta kepada Kaisarion, menarik armadanya dari Laut Tengah ke Laut Merah, lalu bertolak ke luar negeri, mungkin untuk tetirah di India. Rencana ini akhirnya batal karena kapal-kapal armada Kleopatra dibakar oleh Malkos I atas anjuran Kuintus Didius, Wali Negeri Suriah yang diangkat oleh Oktavianus. Pembakaran kapal merupakan bentuk balas dendam Malkos I terhadap Kleopatra, pemicu utama perang antara dirinya dan Herodes, yang telah membuatnya merugi. Dengan demikian Kleopatra tidak dapat berbuat apa-apa lagi selain tetap tinggal di Mesir dan bernegosiasi dengan Oktavianus. Konon kabarnya semenjak saat itu ia mulai menguji keampuhan berbagai macam racun pada para narapidana bahkan pada pelayan-pelayannya sendiri, tetapi kabar ini mungkin sekali hanyalah propaganda kubu Oktavianus yang baru disiarkan di kemudian hari.",0.0,0.0
02ccd577201b495c8fd30a8134ee899f,Apakah Kleopatra menjadi penguasa tunggal?,Tidak,YESNO,A,"Masa jabatan Yulius Kaisar sebagai konsul telah berakhir pada penghujung tahun 48 SM. Meskipun demikian, Antonius, perwira bawahannya, mengusahakan agar Yulius Kaisar terpilih menjadi diktator untuk masa jabatan satu tahun, yakni sampai dengan bulan Oktober tahun 47 SM. Dengan demikian Yulius Kaisar memiliki kewenangan untuk menuntaskan sengketa wangsa Ptolemaios di Mesir. Demi mencegah terulangnya permasalahan yang pernah dihadapi kakak Kleopatra, Berenike IV, akibat naik takhta menjadi penguasa tunggal perempuan, Yulius Kaisar menobatkan adik laki-laki Kleopatra yang baru berumur 12 tahun, yakni Ptolemaios XIV, menjadi penguasa bersama-sama dengan Kleopatra yang sudah berumur 22 tahun. Kedua adik-beradik ini menikah sekadar untuk memenuhi syarat menjadi pasangan penguasa di mata rakyat, tetapi Kleopatra tetap hidup bersama dengan Yulius Kaisar. Tidak diketahui secara pasti bilamana Siprus dikembalikan kepada wangsa Ptolemaios, tetapi Kleopatra diketahui menempatkan wali negeri di pulau itu pada tahun 42 SM.",0.0,0.0
3753577ecc2e4d6c876ab556c7129e91,Pekerja mendapatkan gaji yang lebih kecil karena banyak pabrik yang menggunakan tenaga mesin,Ya,YESNO,B,"Akibat makin meningkatnya arus urbanisasi ke kota-kota industri maka jumlah tenaga kerja makin melimpah. Sementara itu, pabrik-pabrik banyak yang menggunakan tenaga mesin. Dengan demikian, upah tenaga kerja menjadi murah. Selain itu, jaminan sosial pun berkurang sehingga kehidupan mereka menjadi susah. Bahkan para pengusaha banyak memilih tenaga buruh anak-anak dan wanita yang upahnya lebih murah dibandingkan pekerja pria.",0.0,0.0
ced58e5bda7e4c3280fe9aea708665ee,Apakah Kleopatra gagal pergi ke Hermontis?,Tidak,YESNO,B,"Ptolemaios XII mangkat tak lama sebelum tanggal 22 Maret 51 SM, yakni hari keberangkatan Kleopatra ke Hermontis, yang terletak di dekat kota Tebai, untuk meresmikan penyembahan seekor banteng Baka baru, yang dipercaya sebagai perantara dewa Montu dalam agama Mesir Kuno. Pelayaran Kleopatra ke Hermontis ini merupakan tindakan perdananya selaku penguasa Mesir yang baru. Tak seberapa lama selepas naik takhta, Kleoparta sudah harus menghadapi sejumlah permasalahan berat dan keadaan genting, antara lain bencana kelaparan akibat musim kemarau serta rendahnya tingkat luapan banjir tahunan Sungai Nil, dan perilaku sewenang-wenang para personel Pasukan Gabiniani, garnisun Romawi yang ditempatkan di Mesir oleh Aulus Gabinianus, yang kala itu sudah menganggur dan hidup berbaur dengan masyarakat Mesir. Selain mewarisi sisa utang ayahnya, Kleopatra juga berutang 17,5 juta drakma pada Republik Romawi.",0.0,0.0
1dc06cecad4a46ef9c3f69132e7c8ec4,Bosch menerapkan strategi tanam paksa yang hasilnya di ekspor,Ya,YESNO,A,"Sejak awal abad ke-19, pemerintah Belanda mengeluarkan biaya yang sangat besar untuk membiayai peperangan baik di Negeri Belanda sendiri (pemberontakan rakyat Belgia), maupun di Indonesia (terutama perlawanan Diponegoro) sehingga Negeri Belanda harus menanggung hutang yang sangat besar. Untuk menyelamatkan Negeri Belanda dari bahaya kebrangkrutan maka Johanes van den Bosch diangkat sebagai gubernur jenderal di Indonesia dengan tugas pokok menggali dana semaksimal mungkin untuk mengisi kekosongan kas negara, membayar hutang, dan membiayai perang. Untuk melaksanakan tugas berat itu, van den Bosch memusatkan kebijaksanaannya pada peningkatan produksi tanaman ekspor. Untuk itu, yang perlu dilakukan ialah mengerahkan tenaga rakyat tanah jajahan untuk melakukan penanaman tanaman yang hasilnya laku di pasaran dunia dan dilakukan dengan sistem paksa. Setelah tiba di Indonesia (1830) van den Bosch menyusun program kerja sebagai berikut.",0.0,0.0
89d7aa79c10a4e2ca2d8cc29f2461ae7,waktu produksi yang lebih singkat karena menggunakan conveyor belt,Ya,YESNO,C,"Adanya penemuan di berbagai sarana dan prasarana transportasi yang makin sempurna dan lancar. Dengan demikian, dinamika kehidupan masyarakat makin meningkat. Di Amerika, produksi mobil Ford model T mulai berkembang dengan pesat setelah menerapkan konsep lintasan perakitan (assembly line) menggunakan ban berjalan (conveyor belt) sehingga dapat mereduksi waktu dan biaya produksi.",0.0,0.0
189618aaac6749a3b85d85b3f4149728,proses mekanisasi membuat barang barang yang dihasilkan melimpah ,Ya,YESNO,A,"Revolusi Industri telah menimbulkan peningkatan usaha industri dan pabrik secara besar-besaran melalui proses mekanisasi. Dengan demikian, dalam waktu singkat dapat menghasilkan barang-barang yang melimpah. Produksi barang menjadi berlipat ganda sehingga dapat memenuhi kebutuhan masyarakat yang lebih luas. Akibat pembuatan barang menjadi cepat, mudah, serta dalam jumlah yang banyak sehingga harga menjadi lebih murah.",0.0,0.0
ee659535aa5b4df0b9f9e9220d1c29ae,Apakah Ylius Kaisar membenci hubungan dengan perempuan bagsawan?,Tidak,YESNO,B,"Ptolemaios XIII memimpin pasukannya memasuki kota Aleksandria, bertentangan dengan imbauan Yulius Kaisar untuk terlebih dahulu membubarkan dan meninggalkan tentaranya. Kleopatra mula-mula mengirim utusan-utusannya menghadap Yulius Kaisar, tetapi konon setelah mendengar kabar bahwa Yulius Kaisar gemar menjalin hubungan asmara dengan perempuan-perempuan bangsawan, Kleopatra akhirnya datang sendiri ke Aleksandria untuk bertatap muka secara langsung dengan Yulius Kaisar. Sejarawan Lucius Kasius Dio meriwayatkan bahwa Kleopatra menghadap Yulius Kaisar tanpa sepengetahuan Ptolemaios XIII, tampil dengan dandanan yang memesona, dan memikat hati Yulius Kaisar dengan budi bahasanya. Sejarawan Ploutarkos meriwayatkan peristiwa ini dalam bentuk yang lain sama sekali, bahkan mungkin hanya dongeng belaka, yakni bahwasanya Kleopatra digulung dengan tilam dan diselundupkan ke dalam istana demi berjumpa dengan Yulius Kaisar.",0.0,0.0
4593f14942df4650914b5eedae898cef,Apakah KMB dilaksanakan di Inggris?,Tidak,YESNO,B,"Konferensi Meja Bundar (KMB) adalah sebuah pertemuan yang dilaksanakan di Den Haag, Belanda, dari 23 Agustus hingga 2 November 1949 antara perwakilan Republik Indonesia, Belanda, dan BFO (Bijeenkomst voor Federaal Overleg), yang mewakili berbagai negara yang diciptakan Belanda di kepulauan Indonesia. Sebelum konferensi ini, berlangsung tiga pertemuan tingkat tinggi antara Belanda dan Indonesia, yaitu Perjanjian Linggarjati (1947), Perjanjian Renville (1948), dan Perjanjian Roem-Royen (1949). Konferensi ini berakhir dengan kesediaan Belanda untuk menyerahkan kedaulatan kepada Republik Indonesia Serikat.",0.0,0.0
c68c551858d14d02851f6ee0ae58cf84,Apakah Daendels melawat sistem kerja paksa dan merubah sistem yang sudah ada?,Ya,YESNO,A,"Pada awal pemerintahannya, Daendels menentang sistem kerja paksa dan merombak sistem feodal. Akan tetapi, tugas untuk mempertahankan Pulau Jawa dari serangan Inggris menyebabkan Daendels terpaksa harus mengadakan penyerahan kerja paksa secara besar-besaran (dengan menggunakan pengaruh penguasa pribumi) untuk membangun jalan-jalan dan benteng-benteng pertahanan. Demikian juga karena kas negara kosong menyebabkan ditempuhnya cara-cara lama untuk mengisi kas negara. Dengan demikian, kehidupan rakyat pribumi tetap menderita. Ketika akhirnya Inggris menyerbu Pulau Jawa, Daendels sudah dipanggil kembali ke Eropa. Penggantinya tidak mampu menahan serangan Inggris dan terpaksa menyerah. Dengan demikian, Indonesia berada di bawah kekuasaan Inggris.",0.0,0.0
008ebd5a8db245de983cca3b54793356,Apakah Ptolemaios XII melawan penguasa Roma?,Tidak,YESNO,C,"Pada tahun 65 SM, Sensor Markus Lisinius Krasus mengemukakan pendapatnya di hadapan Senat Republik Romawi bahwa Roma sepatutnya menganeksasi Mesir, tetapi usulannya maupun usulan serupa dari Tribun Servilius Rulus pada tahun 63 SM ditolak oleh senat. Ptolemaios XII menanggapi ancaman kemungkinan aneksasi ini dengan menawarkan imbalan dan hadiah-hadiah mewah kepada para negarawan Romawi yang memiliki kekuasaan besar semisal Pompeyus sewaktu berperang melawan Mitridates VI dari Pontos, dan juga kepada Yulius Kaisar setelah terpilih menjadi konsul pada tahun 59 SM. Meskipun demikian, perilaku hidup boros Ptolemaios XII membuatnya jatuh bangkrut sehingga terpaksa berhutang pada cukong Romawi, Gayus Rabirius Postumus.",0.0,0.0
b4b01a8abc8e4777ad427ae35c7eb4c8,Kaum buruh mendirikan organisasi dengan nama Partai Buruh,Ya,YESNO,A,"Revolusi Industri yang terjadi di Eropa dan Inggris khususnya membawa dampak di bidang sosial, ekonomi, dan politik. Di bidang sosial munculnya golongan buruh yang hidup menderita dan berusaha berjuang untuk memperbaiki nasib. Gerakan kaum buruh inilah yang kemudian melahirkan gerakan sosialis yang menjadi lawan dari kapitalis. Bahkan kaum buruh akhirnya bersatu dalam suatu wadah organisasi, yakni Partai Buruh. Di bidang ekonomi, perdagangan makin berkembang. Perdagangan lokal berubah menjadi perdagangan regional dan internasional. Sebaliknya, di bidang politik, Revolusi Industri melahirkan imperialisme modern.",0.0,0.0
3c1d7575d77c485494bc1c14e682722e,Apakah Trilogi van Deventer ditulis oleh anak dari Deventer?,Tidak,YESNO,A,"Adanya krisis perkebunan pada tahun 1885 yang mengakibatkan perusahaan- perusahaan mengadakan penghematan, seperti menekan uang sewa tanah dan upah kerja baik di pabrik maupun perkebunan. Pada akhir abad ke-19 muncullah kritik-kritik tajam yang ditujukan kepada pemerintah Hindia Belanda dan praktik liberalisme yang gagal memperbaiki nasib kehidupan rakyat Indonesia. Para pengkritik itu menganjurkan untuk memperbaiki rakyat Indonesia. Kebijaksanaan ini didasarkan atas anjuran Mr. C. Th. van Deventer yang menuliskan buah pikirannya dalam majalah De Gids (Perinstis/Pelopor) dengan judul Een Ereschuld (Berhutang Budi) sehingga dikenal politik etis atau politik balas budi. Gagasan van Deventer terkenal dengan nama Trilogi van Deventer.",0.0,0.0
8388cb2033e74f3c92428875d532e68c,Sistem tanam paksa merupakan gabungan dari sistem tanam wajib dan pajak tanah,Ya,YESNO,A,Apa yang dilakukan oleh van den Bosch itulah yang kemudian dikenal dengan nama sistem tanam paksa atau cultuur stelsel. Sistem tanam paksa yang diajukan oleh van den Bosch pada dasarnya merupakan gabungan dari sistem tanam wajib (VOC) dan sistem pajak tanah (Raffles). Pelaksanaan sistem tanam paksa banyak menyimpang dari aturan pokoknya dan cenderung untuk mengadakan eskploitasi agraria semaksimal mungkin.,0.0,0.0
d05a7c5ffa234a0492682d98344839ed, Apakah dalam perundingan wilayah Bali menjadi masalah?,Tidak,YESNO,C,"Permasalahan mengenai Papua Barat juga hampir menyebabkan pembicaraan menjadi buntu. Delegasi Indonesia berpendapat bahwa Indonesia harus meliputi seluruh wilayah Hindia Belanda. Di pihak lain, Belanda menolak karena mengklaim bahwa Papua Barat tidak memiliki ikatan etnik dengan wilayah Indonesia lainnya. Meskipun opini publik Belanda yang mendukung penyerahan Papua Barat kepada Indonesia, kabinet Belanda khawatir tidak akan dapat meratifikasi Perjanjian Meja Bundar jika poin ini disepakati. Pada akhirnya, pada awal 1 November 1949 suatu kesepakatan diperoleh, status Papua Barat akan ditentukan melalui perundingan antara Indonesia Serikat dengan Belanda dalam waktu satu tahun setelah penyerahan kedaulatan.",0.0,0.0
0c20dda358fd4ba189540b04d05259a4,Apakah Jakarta menjadi ibukota sementara pada 1949?,Tidak,YESNO,A,"Pemerintah Indonesia, yang telah diasingkan selama enam bulan, kembali ke ibu kota sementara di Yogyakarta pada 6 Juli 1949. Demi memastikan kesamaan posisi perundingan antara delegasi Republik dan federal, dalam paruh kedua Juli 1949 dan sejak 31 Juli–2 Agustus, Konferensi Inter-Indonesia diselenggarakan di Yogyakarta antara semua otoritas bagian dari Republik Indonesia Serikat yang akan dibentuk. Para partisipan setuju mengenai prinsip dan kerangka dasar untuk konstitusinya. Menyusul diskusi pendahuluan yang disponsori oleh Komisi PBB untuk Indonesia di Jakarta, ditetapkan bahwa Konferensi Meja Bundar akan digelar di Den Haag.",0.0,0.0
67ed77e8e8eb4c43b0ee3f476547976d,Thomas Stamford Raffles menerapkah sesuai nilai nilai liberal,Ya,YESNO,A,"Setelah Indonesia (khususnya Pulau Jawa) jatuh ke tangan Inggris, oleh pemerintah Inggris dijadikan bagian dari jajahannya di India. Gubernur Jenderal East India Company (EIC), Lord Minto yang berkedudukan di Calcuta (India) kemudian mengangkat Thomas Stamford Raffles sebagai wakil gubernur untuk Indonesia (Jawa). Raffles didampingi oleh suatu badan panasihat yang disebut Advisory Council. Tugas yang utama adalah mengatur pemerintahan dan meningkatkan perdagangan, serta keuangan. Sebagai seorang yang beraliran liberal, Raffles menginginkan adanya perubahan-perubahan dalam pemerintahan di Indonesia (Jawa). Selain bidang pemerintahan, ia juga melakukan perubahan di bidang ekonomi. Ia hendak melaksanakan kebijaksaaan ekonomi yang didasarkan pada dasar-dasar kebebasan sesuai dengan ajaran liberal. Langkah-langkah yang diambil oleh Raffles dalam bidang pemerintahan dan ekonomi adalah sebagai berikut.",0.0,0.0
5f8292eaf4f94d329c966d56cc866421,Apakah Kleopatra datang ke Antiokhia sendirian?,Tidak,YESNO,A,"Antonius memanggil Kleopatra ke Antiokhia untuk membicarakan perkara-perkara yang sifatnya mendesak, semisal kerajaan Herodes dan dukungan dana bagi usahanya memerangi bangsa Partia. Kleopatra membawa serta putra-putri kembarnya yang kala itu berumur tiga tahun ke Antiokhia. Di kota inilah Markus Antonius melihat anak-anak ini untuk pertama kalinya, dan mungkin di kota ini pula keduanya diberi nama Helios dan Selene sebagai bagian dari rencana ambisius Markus Antonius dan Kleopatra terkait masa depan. Dalam rangka menciptakan stabilitas di Dunia Timur, Markus Antonius tidak saja memperluas wilayah kekuasaan Kleopatra, tetapi juga membentuk wangsa-wangsa penguasa baru dan raja-raja gundal baru yang nantinya akan setia padanya, tetapi justru lebih lama berkuasa daripada dirinya sendiri.",0.0,0.0
caf84e8f275547508dee4708755c3968,Industri tekstil menjadi salah satu industri yang memanfaatkan tenaga mesin,Ya,YESNO,A,"Revolusi Industri dimulai pada akhir abad ke-18, di mana terjadinya peralihan dalam penggunaan tenaga kerja di Inggris yang sebelumnya menggunakan tenaga hewan dan manusia, yang kemudian digantikan oleh penggunaan mesin yang berbasis menufaktur. Periode awal dimulai dengan dilakukannya mekanisasi terhadap industri tekstil, pengembangan teknik pembuatan besi dan peningkatan penggunaan batubara. Ekspansi perdagangan turut dikembangkan dengan dibangunnya terusan, perbaikan jalan raya dan rel kereta api. Adanya peralihan dari perekonomian yang berbasis pertanian ke perekonomian yang berbasis manufaktur menyebabkan terjadinya perpindahan penduduk besar-besaran dari desa ke kota, dan pada akhirnya menyebabkan membengkaknya populasi di kota-kota besar di Inggris.",0.0,0.0
6aa88f5f5ea64475aeffce66ca536f25,kerajinan rumah adalah pekerja yang bekerja di rumah masing masing,Ya,YESNO,A,"Tahap ini dapat disebut sebagai tahap kerajinan rumah (home industry) . Para pekerja bekerja di rumah masing-masing dengan alat yang mereka miliki sendiri. Bahkan, kerajinan diperoleh dari pengusaha yang setelah selesai dikerjakan disetorkan kepadanya. Upah diperoleh berdasarkan jumlah barang yang dikerjakan. Dengan cara kerja yang demikian, majikan yang memiliki usaha hanya membayar tenaga kerja atas dasar prestasi atau hasil. Para majikan tidak direpotkan soal tempat kerja dan gaji.",0.0,0.0
679153888adc42469fa2924686e1e5fe,Apakah Kleopatra diam saja atas pembunuhan utusan Bibulus?,Tidak,YESNO,B,"Pada tahun 50 SM, Markus Kalpurnius Bibulus, Prokonsul Suriah, mengutus kedua putranya yang paling besar ke Mesir, agaknya untuk berunding dengan Pasukan Gabiniani sekaligus untuk merekrut mereka menjadi prajurit demi mempertahankan wilayah Suriah dari serangan orang Partia. Pasukan Gabiniani justru menyiksa dan membunuh keduanya, mungkin karena diam-diam dihasut oleh para pejabat licik dalam majelis istana Kleopatra. Kleopatra mengirim para personel Pasukan Gabiniani yang terlibat dalam peristiwa pembunuhan utusan Suriah sebagai tawanan kepada Markus Kalpurnius Bibulus untuk diadili, tetapi ia justru mengirim kembali para terdakwa ini kepada Kleopatra sambil mengecamnya karena telah mencampuri urusan pengadilan para terdakwa yang merupakan kewenangan khusus Senat Republik Romawi. Markus Kalpurnius Bibulus, yang berpihak pada Pompeyus dalam Perang Saudara Yulius Kaisar, gagal menghalangi pendaratan armada tempur Yulius Kaisar di Yunani, sehingga Yulius Kaisar kelak dapat leluasa bergerak menuju Mesir untuk membekuk Pompeyus.",0.0,0.0
dfa04009717747708fd122c1b60eea80,Tugas Johanes van den Bosch diangkan sebagau gubernur di Indonesia untuk mendapatkan dana sebanyak mungkin untuk mengisi kekosongan kas negara,Ya,YESNO,A,"Sejak awal abad ke-19, pemerintah Belanda mengeluarkan biaya yang sangat besar untuk membiayai peperangan baik di Negeri Belanda sendiri (pemberontakan rakyat Belgia), maupun di Indonesia (terutama perlawanan Diponegoro) sehingga Negeri Belanda harus menanggung hutang yang sangat besar. Untuk menyelamatkan Negeri Belanda dari bahaya kebrangkrutan maka Johanes van den Bosch diangkat sebagai gubernur jenderal di Indonesia dengan tugas pokok menggali dana semaksimal mungkin untuk mengisi kekosongan kas negara, membayar hutang, dan membiayai perang. Untuk melaksanakan tugas berat itu, van den Bosch memusatkan kebijaksanaannya pada peningkatan produksi tanaman ekspor. Untuk itu, yang perlu dilakukan ialah mengerahkan tenaga rakyat tanah jajahan untuk melakukan penanaman tanaman yang hasilnya laku di pasaran dunia dan dilakukan dengan sistem paksa. Setelah tiba di Indonesia (1830) van den Bosch menyusun program kerja sebagai berikut.",0.0,0.0
3c4b71cf4cf54a5d94e57f4468f19835,Benarkah Revolusi Industri dimulainya pekerjaan manusia digantikan mesin?,Ya,YESNO,A,"Revolusi Industri terjadi pada periode antara tahun 1760-1850 di mana terjadinya perubahan secara besar-besaran di bidang pertanian, manufaktur, pertambangan, transportasi, dan teknologi serta memiliki dampak yang mendalam terhadap kondisi sosial, ekonomi, dan budaya di dunia. Revolusi ini menyebabkan terjadinya perkembangan besar-besaran yang terjadi pada semua aspek kehidupan manusia. Singkatnya, revolusi industri adalah masa dimana pekerjaan manusia di berbagai bidang mulai digantikan oleh mesin. Revolusi Industri dimulai dari Britania Raya dan kemudian menyebar ke seluruh Eropa Barat, Amerika Utara, Jepang, dan menyebar ke seluruh dunia.",0.0,0.0
0cf3c64085764868bbf73bed4dedb71b,gerakan sosialis biasanya dibentuk oleh kaum buruh,Ya,YESNO,A,Kaum buruh yang diperlakukan tidak adil oleh kaum pengusaha mulai bergerak menyusun kekuatan untuk memperbaiki nasib mereka. Mereka kemudian membentuk organisasi yang lazim disebut gerakan sosialis. Gerakan sosialis dimotivasi oleh pemikiran Thomas Marus yang menulis buku Otopia. Tokoh yang paling populer di dalam pemikiran dan penggerak paham sosialis adalah Karl Marx dengan bukunya Das Kapital .,0.0,0.0
f9e31eaa38c14c9ba1e788b917f8ea65,Apakah Belanda mendapatkan dukungan dari dunia internasional untuk mengagalkan kemerdekaan Indonesia?,Tidak,YESNO,A,"Usaha untuk meredam kemerdekaan Indonesia dengan jalan kekerasan berakhir dengan kegagalan. Belanda mendapat kecaman keras dari dunia internasional. Belanda dan Indonesia kemudian mengadakan beberapa pertemuan untuk menyelesaikan masalah ini secara diplomasi, lewat perundingan Linggarjati dan perjanjian Renville. Pada 28 Januari 1949, Dewan Keamanan Perserikatan Bangsa-Bangsa meloloskan resolusi yang mengecam serangan militer Belanda terhadap tentara Republik di Indonesia dan menuntut dipulihkannya pemerintah Republik. Diserukan pula kelanjutan perundingan untuk menemukan penyelesaian damai antara dua pihak.",0.0,0.0
