id,question,answer,category,classification,context,span_start,span_end
1484LBCjE9GGNK0dm10EyT1L2043,Dimana Soekarno diasingkan?,pulau Bangka,SPAN,C,"Megawati Soekarnoputri adalah anak kedua Presiden Soekarno yang telah memproklamasikan kemerdekaan Indonesia pada 17 Agustus 1945. Ibunda Megawati, Fatmawati, adalah seorang gadis kelahiran Bengkulu di mana Soekarno dahulu pernah diasingkan pada masa penjajahan Belanda. Ia dilahirkan pada masa Agresi Militer Belanda. Pada waktu Soekarno diasingkan ke pulau Bangka, Fatmawati melahirkan seorang bayi yang dinamai Megawati Soekarno Putri, pada tanggal 23 Januari 1947 di kampung Ledok Ratmakan, tepi barat Kali Code. Setelah kemerdekaan Indonesia, Megawati lalu dibesarkan di Istana Merdeka.",353.0,365.0
1176A_9vaJNosqGkXRVsziub3227,Ada berapakah jumlah pusat propaganda?,dua,SPAN,B,"Pusat propaganda ada di dua tempat, yaitu Kufah dan Khurasan. Kufah terhitung negeri baru di wilayah Irak, dan Irak pada masa itu termasuk dalam daerah Persia. Khurasan pun termasuk dalam daerah Persia. Keduanya menjadi pusat perkumpulan rahasia itu sebab Bani Umayah sendiri kuat kedudukannya di kalangan bangsa Arab, sedangkan daulah yang akan berdiri ini hendak berpusat pada Persia, bukan ke Arab. Di kedua negeri itu, banyak orang yang merasa kurang senang jika khalifah tidak dipegang oleh Bani Hasyim, padahal merekalah yang dekat hubungannya dengan Rasul.",24.0,27.0
1534DljtGtyMC7VBZ7LOjAQY1936,Apa pekerjaan Lee Je-no sebelum bergabung dengan SM?,bintang iklan di tv korea,SPAN,B,"Lee Je-no lahir di Seoul, Korea Selatan pada . Jeno diperkenalkan sebagai anggota SM Rookies pada Desember 2013. Sebelum menjadi Trainee di SM Ent, Jeno adalah bintang iklan di tv korea , dengan membintangi beberapa iklan produk seperti susu. pada 23 Agustus 2016 resmi debut bersama NCT DREAM. Jeno menjadi MC di Acara Music SBS THE SHOW bersama Yeun CLC mulai tanngal 22 Mei 2018 hingaa 1 tahun 6 bulan kemudian. pada tahun 2020 bergabung dengan NCT U dengan dirilisnya 90 s Love sebagai project NCT 2020 RESONANCE.",160.0,185.0
941qAh1ZQv3LHBcrNhFMIpF576,Siapa yang menolong Jusuf Ronodipuro utuk membuat pemancar radio baru?,"Sukarman, Sutamto, Susilahardja, dan Suhandar.",SPAN,B,"Meskipun orang Jepang tersebut memerintahkan penghentian siaran berita proklamasi, tetapi Waidan Palenewen tetap meminta F. Wuz untuk terus menyiarkan. Berita proklamasi kemerdekaan diulangi setiap setengah jam sampai pukul 16.00 saat siaran berhenti. Akibat dari penyiaran tersebut, pimpinan tentara Jepang di Jawa memerintahkan untuk meralat berita dan menyatakan sebagai kekeliruan. Pada tanggal 20 Agustus 1945 pemancar tersebut disegel oleh Jepang dan para pegawainya dilarang masuk. Sekalipun pemancar pada kantor Domei disegel, para pemuda bersama Jusuf Ronodipuro (seorang pembaca berita di Radio Domei) ternyata membuat pemancar baru dengan bantuan teknisi radio, di antaranya Sukarman, Sutamto, Susilahardja, dan Suhandar. Mereka mendirikan pemancar baru di Menteng 31, dengan kode panggilan DJK 1. Dari sinilah selanjutnya berita proklamasi kemerdekaan disiarkan.",686.0,732.0
2963SvvO1TYX7ABi60_kmjOW3951,Mengapa Soviet mendukung Republik Spanyol?,memiliki kecenderungan sayap kiri,SPAN,C,"Jerman dan Italia memberi dukungan kepada para pemberontak Nasionalis yang dipimpin Jenderal Francisco Franco di Spanyol. Uni Soviet mendukung pemerintah yang sudah berdiri, Republik Spanyol, yang memiliki kecenderungan sayap kiri. Baik Jerman dan Uni Soviet memakai perang proksi ini sebagai kesempatan menguji senjata dan taktik baru mereka. Pengeboman Guernica yang disengaja oleh Legiun Condor Jerman pada April 1937 berkontribusi pada kekhawatiran bahwa perang besar selanjutnya akan melibatkan serangan bom teror besar-besaran terhadap warga sipil.",197.0,230.0
25369eavZOrMspyuwUfYt25g1688,Apakah penyebab berakhirnya gencatan senjata antara Israel dan Hamas ?,setelah adanya serangan roket yang diluncurkan oleh Hamas,SPAN,C,"Pada akhir Desember 2008, gencatan senjata antara Hamas dengan Israel berakhir setelah adanya serangan roket yang diluncurkan oleh Hamas. Israel merespon serangan tersebut dengan serangan udara. Pada tanggal 3 Januari 2009, pasukan Israel memasuki kota Gaza dan memulai serangan darat. Pada tanggal 17 Januari 2009, Israel mengumumkan gencatan senjata secara sepihak dengan syarat dihentikannya serangan roket dan mortir. Hal ini kemudian diikuti oleh Hamas yang juga mengumumkan gencatan senjata dengan syarat ditariknya pasukan Israel dari Gaza serta dibukanya kembali perbatasan.",79.0,136.0
1361J6GUEFw0eUjZYJ4tiHvB789,Mengapa FDR tidak kuat untuk menghadapi tantangan dari luar?,struktur baru,SPAN,B,"Para pemimpin FDR melakukan perjalanan propaganda ke Jawa Tengah dan Jawa Timur. Tujuan utama mereka adalah untuk mempromosikan ide-ide politik Musso. Pemimpin PKI lainnya tetap berada di Jogjakarta mencoba berunding dengan pemimpin PNI dan Masyumi untuk membentuk kabinet baru yang akan mencakup perwakilan FDR. Situasi di dalam FDR masih kacau balau bahkan setelah penyatuan beberapa kekuatan politik. Misalnya, beberapa anggota PKI dan Partai Sosialis di Bojonegoro menentang keputusan rapat tanggal 26-27 Agustus 1948. Sebagai struktur baru, FDR secara teknis tidak cukup kuat untuk menghadapi tantangan dari luar.",531.0,544.0
539W46MSJwTdnqptRMTDZ5i291,Insiden apa yang terjadi pada 30 September 1965?,Pembantaian,SPAN,A,"Pada tanggal 30 September 1965, terjadi suatu peristiwa yang dinamakan Gerakan 30 September (G30S). Insiden ini sendiri masih menjadi perdebatan di tengah lingkungan akademisi mengenai siapa penggiatnya dan apa motif di belakangnya. Akan tetapi, otoritas militer dan kelompok keagamaan terbesar saat itu menyebarkan kabar bahwa insiden tersebut merupakan usaha PKI mengubah unsur Pancasila menjadi ideologi komunis, untuk membubarkan Partai Komunis Indonesia, dan membenarkan peristiwa Pembantaian di Indonesia 1965-1966.",486.0,497.0
2733NKE9l-FIURwp5kMM_ty2874,Ke mana tentara serbia melarikan diri setelah kalah?,ke Albania utara,SPAN,B,"Serbia dikuasai dalam kurun satu bulan lebih sedikit, setelah Blok Sentral, sekarang mencakup Bulgaria, mengirimkan 600.000 tentara. Pasukan Serbia, berperang di dua front dan menghadapi kekalahan telak, mundur ke Albania utara (yang sudah mereka duduki sejak awal perang). Serbia kalah pada Pertempuran Kosovo. Montenegro melindungi mundurnya Serbia ke pantai Adriatik pada Pertempuran Mojkovac tanggal 6–7 Januari 1916, namun Austria pada akhirnya menduduki Montenegro. 70.000 tentara Serbia tersisa dievakuasi dengan kapal ke Yunani.",211.0,227.0
1599HSzSTRtnTI56md6V7-t-1239,Siapakah yang mendirikan Indische Partij ?,Douwes Dekker,SPAN,B,". Saat itu, Douwes Dekker merupakan seorang Indo-Belanda yang sangat memperjuangkan bangsa Indonesia, dengan terus terang mewujudkan kata politik ke dalam tindakan yang nyata. Berkat pengaruhnya, pengertian mengenai tanah air Indonesia makin lama makin bisa diterima dan masuk ke dalam pemahaman orang Jawa. Maka muncul lah Indische Partij yang sudah lama dipersiapkan oleh Douwes Dekker melalui aksi persnya. Perkumpulan ini bersifat politik dan terbuka bagi semua orang Indonesia tanpa terkecuali. Baginya tanah air api udara (Indonesia) adalah di atas segala-galanya.",374.0,387.0
1441MCBHwz4mlshCsnGFlkHe2130,Apa yang menjadi penyebab makin parahnya kemacetan di Jakarta?,"para pelaju dari kota-kota di sekitar Jakarta seperti Depok, Bekasi, Tangerang, dan Bogor yang bekerja di Jakarta",SPAN,C,"Menurut data dari Dinas Perhubungan DKI, tercatat 46 kawasan dengan 100 titik simpang rawan macet di Jakarta. Definisi rawan macet adalah arus tidak stabil, kecepatan rendah serta antrean panjang. Selain oleh warga Jakarta, kemacetan juga diperparah oleh para pelaju dari kota-kota di sekitar Jakarta seperti Depok, Bekasi, Tangerang, dan Bogor yang bekerja di Jakarta. Untuk di dalam kota, kemacetan dapat dilihat di Jalan Sudirman, Jalan Thamrin, Jalan Rasuna Said, Jalan Satrio, dan Jalan Gatot Subroto. Kemacetan sering terjadi pada pagi dan sore hari, yakni pada saat jam pergi dan pulang kantor.",255.0,368.0
3028tKME3xmEIFzACt6fT95u3800,Berapa banyak warga Soviet yang menjadi korban perang?,sekitar 27 juta,SPAN,C,"Banyak warga sipil tewas akibat wabah, kelaparan, pembantaian, pengeboman, dan genosida yang disengaja. Uni Soviet kehilangan sekitar 27 juta rakyatnya sepanjang perang, termasuk 8,7 juta personel militer dan 19 juta warga sipil. Pangsa korban jiwa militer terbesar adalah etnis Rusia (5.756.000), diikuti etnis Ukraina (1,377,400). Satu dari empat warga sipil Sovet dibunuh atau terluka dalam perang ini. Jerman mengalami 5,3 juta kematian militer, kebanyakan di Front Timur dan sepanjang pertempuran terakhir di Jerman.",126.0,141.0
2649du0NVM86G2VsbeYMwrgl1108,Mengapa kuala lumpur tetap dianggap ibu kota legislatif malaysia?,karena di sanalah beradanya kompleks gedung Parlemen Malaysia,SPAN,C,"Kuala Lumpur adalah ibu kota resmi dan kota terbesar di Malaysia. Putrajaya di pihak lain, dipandang sebagai ibu kota administratif pemerintahan persekutuan Malaysia. Meskipun banyak cabang eksekutif dan yudikatif pemerintahan persekutuan telah pindah ke sana (untuk menghindari kemacetan yang tumbuh di Kuala Lumpur), tetapi Kuala Lumpur masih dipandang sebagai ibu kota legislatif Malaysia karena di sanalah beradanya kompleks gedung Parlemen Malaysia. Kuala Lumpur juga merupakan pusat perdagangan dan keuangan Malaysia.",392.0,453.0
133872Mtqyb09KyYyKdDni5N858,Apa itu Bintang Jasa Utama?,penghargaan tertinggi yang diberikan kepada warga negara sipil,SPAN,B,"Pada tanggal 12 Agustus 2011, ia juga mendapat penghargaan Bintang Jasa Utama untuk prestasinya sebagai kepala daerah mengabdikan diri kepada rakyat. Bintang Jasa Utama ini adalah penghargaan tertinggi yang diberikan kepada warga negara sipil. Pada Januari 2013, Joko Widodo dinobatkan sebagai wali kota terbaik ke-3 di dunia atas keberhasilannya dalam memimpin Surakarta sebagai kota seni dan budaya, kota paling bersih dari korupsi, serta kota yang paling baik penataannya. Oleh KPK, dia diberi penghargaan atas keberaniannya melaporkan berbagai barang gratifikasi yang diterima.",180.0,242.0
1743g-gnR1iSF9jlsKTC_sPk3573,Apa yang terjadi pada Era Serikat Buruh di Amerika?,tingginya pertumbuhan ekonomi dan kemakmuran,SPAN,C,"Munculnya para industrialis terkemuka pada akhir abad ke-19 menyebabkan lahirnya Era Serikat Buruh, yaitu periode tingginya pertumbuhan ekonomi dan kemakmuran. Periode ini selanjutnya mendorong munculnya Era Progresif, yang ditandai dengan terjadinya reformasi besar-besaran dalam bidang sosial, termasuk perlindungan hukum bagi masyarakat, dan perhatian terhadap kondisi kehidupan kelas pekerja. Presiden Theodore Roosevelt merupakan salah satu pendukung utama reformasi progresif ini.",114.0,158.0
67563V9Jr6L6R2D0ymJM0Y-2939,siapa yang mendukung nino menikahi andin?,Pak Surya,SPAN,B,"Ikatan Cinta mengisahkan tentang dua bersaudara Andin (Amanda Manopo) dan Elsa (Glenca Chysara), tanpa mereka sadari mereka mencintai pria yang sama Nino (Evan Sanders). Hubungan mereka yang tidak pernah baik akhirnya menjadi lebih buruk ketika Elsa tau bahwa Nino akan menikahi Andin. Niat Nino menikahi Andin mendapat dukungan Pak Surya (Surya Saputra). Meskipun pernikahan Andin dan Nino ditentang oleh Elsa dan Bu Sarah (Natasha Dewanti).",329.0,338.0
1966vorrM41EahptwctgnTjv2262,Kapan negara-negara suzerain meraih kemerdekaan de jure?,1860-an dan 1870-an,SPAN,B,"Revolusi Serbia (1804–1815) menjadi awal era kebangkitan nasional di kawasan Balkan pada masa Pertanyaan Timur. Suzeraintas Serbia sebagai monarki herediter dengan dinastinya sendiri diakui secara de jure pada tahun 1830. Pada 1821, bangsa Yunani menyatakan perang terhadap Sultan. Pemberontakan yang pecah di Moldavia sebagai bentuk pengalihan diikuti oleh revolusi utama di Peloponnesos. Peloponnesos dan bagian utara Teluk Korintus menjadi wilayah Kesultanan Utsmaniyah pertama yang merdeka, tepatnya pada tahun 1829. Pada pertengahan abad ke-19, Kesultanan Utsmaniyah dijuluki orang sakit oleh bangsa Eropa. Negara-negara suzerain (Kepangeranan Serbia, Wallachia, Moldavia, dan Montenegro) meraih kemerdekaan de jure pada 1860-an dan 1870-an.",726.0,745.0
2442O-F2YezfPTPaci1R28vY1912,Apakah nama anak perusahaan Toba Sejahtra Grup dibidang migas ?,PT Energi Mineral Langgeng dan PT Fairfield Indonesia,SPAN,B,"Selain itu ada satu perusahaan konsesi yang dipegang Toba Sejahtra Grup, yaitu PT Kutai Energi. Sedangkan di sektor migas ada PT Energi Mineral Langgeng dan PT Fairfield Indonesia. Di sektor kelistrikan ada PT Pusaka Jaya Palu Power dan PT Kartanegara energi Perkasa. Lalu di sektor perkebunan ada dua perusahaan yaitu, PT Trisena Agro Sejahtera dan PT Adimitra Lestari. Kalu di sektor industri ada  PT Smartias Indo Gemilang, PT Rakabu Sejahtera dan PT Kabil Citranusa.",126.0,179.0
22235lwUx01x9_1JlfE_OedT4042,Bagaimana sikap Jokowi terhadap perintah yang diberikan oleh Megawati?,ia bersedia dan siap melaksanakan mandat tersebut untuk maju sebagai calon presiden Republik Indonesia,SPAN,C,"Setelah terpilih sebagai Gubernur DKI Jakarta, popularitas Jokowi melejit berkat rekam jejaknya yang baik dan pendekatannya yang membumi dan pragmatis, seperti yang ditunjukkan melalui program blusukan untuk memeriksa keadaan di lapangan secara langsung. Akibatnya, Jokowi merajai survei-survei calon presiden dan menyingkirkan kandidat lainnya, sehingga muncul wacana untuk menjadikannya calon presiden. Selama berbulan-bulan wacana tersebut menjadi tidak pasti karena pencalonan Jokowi di PDI-P harus disetujui oleh Ketua Umum PDI-P Megawati Soekarnoputri, dan ia menegaskan baru akan menentukan calon setelah pemilihan umum legislatif pada bulan April. Namun, pada tanggal 14 Maret 2014, Megawati akhirnya menulis langsung surat mandat kepada Jokowi untuk menjadi calon presiden, dan Jokowi mengumumkan bahwa ia bersedia dan siap melaksanakan mandat tersebut untuk maju sebagai calon presiden Republik Indonesia dalam pemilihan umum presiden Indonesia 2014. Selepas pengumuman ini, IHSG dan rupiah naik nilainya, yang dikaitkan dengan sentimen positif investor terhadap berita tersebut.",812.0,914.0
1558nZ4e9hyDysgIXtjrdr1k1342,Kapankah BPUPKI membentuk panitia sembilan ?,22 Juni 1945,SPAN,B,"Saat-saat mendekati Proklamasi pada 22 Juni 1945, Badan Penyelidik Usaha Persiapan Kemerdekaan Indonesia (BPUPKI) membentuk panitia kecil yang disebut Panitia Sembilan dengan tugas mengolah usul dan konsep para anggota mengenai dasar negara Indonesia. Panitia kecil itu beranggotakan 9 orang dan diketuai oleh Ir. Soekarno. Anggota lainnya Bung Hatta, Mohammad Yamin, Achmad Soebardjo, A.A. Maramis, Abdulkahar Muzakir, Wahid Hasyim, H. Agus Salim, dan Abikusno Tjokrosujoso.",36.0,48.0
1143GfNyvAU7ymTE77VLNZnG3321,Berapa banyak partai yang boleh mengikuti pemilihan?,tiga partai,SPAN,B,"Pada 1973 dia memenangkan jangka lima-tahun berikutnya melalui pemilihan electoral college . dan juga terpilih kembali pada 1978, 1983, 1988, 1993, dan 1998. Soeharto mengubah UU Pemilu dengan mengizinkan hanya tiga partai yang boleh mengikuti pemilihan, termasuk partainya sendiri, Golkar. Oleh karena itu semua partai Islam yang ada diharuskan bergabung menjadi Partai Persatuan Pembangunan, sementara partai-partai non-Islam (Katolik dan Protestan) serta partai-partai nasionalis digabungkan menjadi Partai Demokrasi Indonesia.",211.0,222.0
1377MSN5P9oksYJneDnSmHM3747,Apa yang menjadi keunggulan proxy daripada router?,beroperasi pada level yang lebih tinggi dan memiliki kontrol yang lebih menyeluruh terhadap akses jaringan,SPAN,C,"Proxy server juga dapat digunakan untuk mengamankan jaringan pribadi yang dihubungkan ke sebuah jaringan publik (seperti halnya Internet). Server proksi memiliki lebih banyak fungsi daripada router yang memiliki fitur packet filtering karena memang proxy server beroperasi pada level yang lebih tinggi dan memiliki kontrol yang lebih menyeluruh terhadap akses jaringan. Server proksi yang berfungsi sebagai sebuah agen keamanan untuk sebuah jaringan pribadi, umumnya dikenal sebagai firewall.",262.0,368.0
2629GQD7koFMwyiUTeUEaCv82340,Kapan status Presiden Carles diberhentikan oleh pemerintah pusat?,sejak 28 Oktober,SPAN,C,"Carles Puigdemont i Casamajó (lahir 29 December 1962) adalah tokoh politik Spanyol yang berasal dari etnis Catalan yang kini menjabat sebagai Presiden dari wilayah komunitas Catalunya. Sejak deklarasi kemerdekaan Catalunya pada 27 Oktober 2017, statusnya diperselisihkan. Menurut pemerintah Republik Catalunya, ia adalah presiden dan kepala negara, tetapi menurut Spanyol yang tidak mengakui kemerdekaan Catalunya, statusnya diberhentikan pemerintah pusat sejak 28 Oktober.",456.0,472.0
2398cHxKpmXAoKYK97Ln3GA23652,Kapan proses penyusunan Al-Qur'an berlangsung?,sejak masa Khulafaur Rasyidin hingga khalifah Utsman bin Affan,SPAN,C,"Penulisan ayat-ayat al-Qur’an dilakukan serta diselesaikan pada masa nabi Muhammad yang merupakan seorang Arab, Pertanggungjawaban isi Al-Qur’an berada pada Allah, sebab kemurnian dan keaslian Al-Qur’an dijamin oleh Allah. Sementara itu sebagian ahli tafsir berpendapat bahwa transformasi Al-Qur’an menjadi teks saat ini tidak diselesaikan pada zaman nabi Muhammad, melainkan proses penyusunan Al-Qur’an berlangsung dalam jangka waktu lama sejak masa Khulafaur Rasyidin hingga khalifah Utsman bin Affan.",440.0,502.0
2639bkXWs91YZSHduhAO93vu1135,Mengapa pemerintah Britania melakukan intervensi di negara penghasil timah?,Kepentingan komersial pertambangan timah di negeri-negeri Melayu bagi para saudagar di Negeri-Negeri Selat,SPAN,C,"Selama abad ke-19, banyak negeri Melayu berupaya untuk mendapatkan bantuan Britania untuk menyelesaikan konflik-konflik internal mereka. Kepentingan komersial pertambangan timah di negeri-negeri Melayu bagi para saudagar di Negeri-Negeri Selat membuat pemerintah Britania melakukan campur tangan di dalam negeri-negeri penghasil timah di Semenanjung Malaya. Diplomasi Kapal Meriam Britania ditugaskan demi mewujudkan resolusi perdamaian terhadap kekacauan sipil yang disebabkan oleh bandit Tiongkok dan Melayu. Pada akhirnya Perjanjian Pangkor 1874 menjadi jalan untuk memperluas pengaruh Britania di Malaya. Memasuki abad ke-20, negeri Pahang, Selangor, Perak, dan Negeri Sembilan yang dikenal sebagai Negeri-negeri Melayu Bersekutu (berbeda dengan Federasi Malaya), di bawah kendali de facto residen Britania diangkat untuk menasihati para penguasa Melayu. Orang Britania menjadi penasihat di atas kertas, tetapi sebenarnya, mereka menjalankan pengaruh penting di atas para penguasa Melayu.",137.0,243.0
1569Ht4xo6nEjNKzw9OyGAql1309,Kapankah Hatta mundur dari jabatan wakli presiden ?,1 Desember 1956,SPAN,B,"Setelah mundur dari jabatannya sebagai Wakil Presiden RI pada 1 Desember 1956, dia dan keluarga berpindah rumah dari Jalan Medan Merdeka Selatan 13 ke Jalan Diponegoro 57. Bung Hatta tak pernah menyesal atas keputusan yang telah ia buat. Kegiatan sehari-hari Bung Hatta setelah pensiun adalah menambah dari penghasilan menulis buku dan mengajar. Meskipun sudah tak menjabat lagi sebagai Wakil Presiden, pada tahun 1957 dia berangkat ke Cina karena mendapat undangan dari Pemerintah RRC. Rakyat sana masih menganggap dia sebagai “a great son of his country”, terbukti dari penyambutan yang seharusnya diberikan kepada seorang kepala negara di mana PM Zhou Enlai sendiri menyambut dia yang bukan lagi sebagai wakil presiden.",62.0,77.0
2994mHjER7-9C4dmnyiiHwVD3876,Apa pencapaian serangan Jerman di Afrika Utara?,memukul Britania kembali ke posisinya di Garis Gazala,SPAN,C,"Jerman juga mewujudkan inisiatifnya. Dengan mengeksploitasi keputusan komando laut Amerika Serikat yang ragu-ragu, Angkatan Laut Jerman mengacaukan jalur kapal Sekutu di lepas pesisir Atlantik Amerika Serikat. Meski kalah besar, anggota Poros Eropa menghentikan serbuan Soviet di Rusia Tengah dan Selatan, sehingga melindungi sebagian besar jajahan yang mereka peroleh pada tahun sebelumnya. Di Afrika Utara, Jerman melancarkan sebuah serangan pada bulan Januari yang memukul Britania kembali ke posisinya di Garis Gazala pada awal Februari, diikuti oleh meredanya pertempuran untuk sementara yang dimanfaatkan Jerman untuk mempersiapkan serangan mereka selanjutnya.",468.0,521.0
1197ycLPMsis4jTkwSPiz6RD3164,Dikenal dengan nama apa kemudian tentara Mamluk ini?,Bani Mamalik,SPAN,B,"Bagaimanapun tentara Mamluk membantu sekaligus menyulitkan kekhalifahan Abbasiyah. karena berbagai kondisi yang ada di umat muslim saat itu pada akhirnya kekhalifahan ini hanya menjadi simbol dan bahkan tentara Mamluk ini, yang kemudian dikenal dengan Bani Mamalik berhasil berkuasa, yang pada mulanya mengambil inisiatif merebut kekuasaan kerajaan Ayyubiyyah yang pada masa itu merupakan kepanjangan tangan dari khilafah Bani Abbas, hal ini disebabkan karena para penguasa Ayyubiyyah waktu itu kurang tegas dalam memimpin kerajaan. Bani Mamalik ini mendirikan kesultanan sendiri di Mesir dan memindahkan ibu kota dari Baghdad ke Cairo setelah berbagai serangan dari tentara tartar dan kehancuran Baghdad sendiri setelah serangan Mongol di bawah pimpinan Hulagu Khan. Walaupun berkuasa Bani Mamalik tetap menyatakan diri berada di bawah kekuasaan (simbolik) kekhalifahan, dimana khalifah Abbasiyyah tetap sebagai kepala negara.",252.0,264.0
654LwM3OC8BHTl_TVgTJuoF2990,Kapan YouTube meluncurkan UI baru?,Desember 2011,SPAN,B,"Pada November 2011, jejaring sosial Google+ terintegrasi langsung dengan YouTube dan penjelajah web Chrome, sehingga video-video YouTube bisa ditonton di Google+. Bulan Desember 2011, YouTube meluncurkan antarmuka baru. Saluran video ditampilkan di kolom tengah halaman utama, sama seperti umpan berita situs-situs jejaring sosial. Pada saat yang sama, versi baru logo YouTube dipasang dengan bayangan merah yang lebih gelap. Inilah perubahan desain pertama mereka sejak Oktober 2006.",169.0,182.0
91489gYi_bXEz_5f9xGfB8j2583,Kapan presiden Soekarno menyerahkan kekuasaan kepada Jenderal Soeharto ?,22 Februari 1967,SPAN,B,"Akhirnya pada 22 Februari 1967, untuk mengatasi situasi konflik yang semakin memuncak kala itu, Presiden Soekarno menyerahkan kekuasaan kepada Jenderal Soeharto. Penyerahan ini tertuang dalam Pengumuman Presiden Mandataris MPRS, Panglima Tertinggi ABRI Tanggal 20 Februari 1967. Pengumuman itu didasarkan atas Ketetapan MPRS No. XV/MPRS/1966 yang menyatakan apabila presiden berhalangan, pemegang Surat Perintah 11 Maret 1966 berfungsi sebagai pemegang jabatan presiden. Pada 4 Maret 1967, Jenderal Soeharto memberikan keterangan pemerintah di hadapan sidang DPRHR mengenai terjadinya penyerahan kekuasaan. Namun, pemerintah tetap berpendirian bahwa sidang MPRS perlu dilaksanakan agar penyerahan kekuasaan tetap konstitusional. Karena itu, diadakanlah Sidang Istimewa MPRS pada tanggal 7-12 Maret 1967 di Jakarta, yang akhirnya secara resmi mengangkat Soeharto sebagai presiden Republik Indonesia hingga terpilihnya presiden oleh MPR hasil pemilihan umum.",14.0,30.0
15208OmvhIK608dqFRGSSOAV1972,Kapan Because of You dirilis?,27 Januari 2016,SPAN,B,"Moon Tae-il lahir di Seoul, Korea Selatan pada. Taeil diperkenalkan sebagai anggota SM Rookies pada Oktober 2015. Pada 27 Januari 2016, ia merilis lagu Because of You sebagai bagian dari soundtrack serial. Pada 29 Desember 2016, ia merilis lagu Sound of Your Heart untuk SM Station sebagai bagian dari SM Town.",119.0,134.0
1819Mz9_et-ab6SF7qwOOuB33386,Bagaimana pengelolaan pelayanan kesehatan di AS?,dikelola melalui kerja sama antara sektor publik dan swasta,SPAN,B,"Anggaran kesehatan di Amerika Serikat jauh lebih tinggi jika dibandingkan dengan negara-negara lainnya, baik yang diukur menurut pengeluaran per kapita ataupun menurut persentasenya dari PDB. Pelayanan kesehatan di AS dikelola melalui kerja sama antara sektor publik dan swasta, dan tidak bersifat universal seperti di kebanyakan negara-negara maju lainnya. Pada tahun 2004, asuransi swasta membiayai 36% dari pengeluaran kesehatan pribadi, swasta 15%, dan pemerintah federal, negara bagian, dan pemerintah daerah membiayai 44%.",218.0,277.0
1461b77FDHPFXFe4yi5Nhcwr2092,Kapan pelantikan pimpinan DPRD Jakarta?,14 Oktober 2019,SPAN,B,"Jimly Asshiddiqie; Sabam Sirait; Fahira Fahmi Idris; dan Sylviana Murni. Selain itu berdasarkan hasil Pemilu Legislatif 2019, DPRD Jakarta memperoleh total 106 kursi yang didominasi oleh PDI-P (25 kursi), Partai Gerindra (19 kursi) dan PKS (16 kursi). Pimpinan DPRD DKI Jakarta periode 2014-2019 terdiri dari Prasetyo Edi Marsudi (Ketua; PDI-P), Muhammad Taufik (Wakil Ketua; Gerindra), Abdurrahman Suhaimi (Wakil Ketua; PKS), Misan Samsuri (Wakil Ketua; Demokrat), dan Zita Anjani (Wakil Ketua; PAN) yang resmi dilantik pada tanggal 14 Oktober 2019.",534.0,549.0
13946HYMoyH_5YN47EsUiywo704,Apa sebutan program kerja dari kabinet ali-roem-idham?,rencana pembangunan lima tahun,SPAN,B,"Kabinet Ali Sastroamidjojo II disebut pula Kabinet Ali–Roem–Idham karena dipimpin oleh Perdana Menteri Ali Sastroamidjojo dari PNI beserta dua Wakil Perdana Menteri yakni Mohamad Roem dari Masyumi dan Idham Chalid dari NU. Program pokok kabinet ini adalah pembatalan Konferensi Meja Bundar, pemulihan keamanan dan ketertiban, dan melaksanakan keputusan Konferensi Asia–Afrika. Program kerjanya disebut rencana pembangunan lima tahun yang memuat program jangka panjang, yaitu",402.0,432.0
2988o2Tx-xSKGXrXuofncBnZ3888,Siapakah aliansi Britania Raya dalam melawan Jerman?,Uni Soviet,SPAN,A,"Pengalihan tiga per empat pasukan Poros dan sebagian besar angkatan udaranya dari Prancis dan Mediterania tengah ke Front Timur membuat Britania mempertimbangkan kembali strategi besarnya. Pada bulan Juli, Britania Raya dan Uni Soviet membentuk aliansi militer melawan Jerman Britania dan Soviet menyerbu Iran untuk melindungi Koridor Persia dan ladang minyak Iran. Bulan Agustus, Britania Raya dan Amerika Serikat bersama-sama meresmikan Piagam Atlantik.",224.0,234.0
2433XfYtnZCXUsAMbQw-Qmvr3596,Siapakah yang menganjurkan semua anggota dan organisasi massa untuk mendukung revolusi Indonesia dan tidak melawan angkatan bersenjata?,Biro Politik dari Komite Sentral PKI,SPAN,B,"Pada tanggal 6 Oktober Sukarno mengimbau rakyat untuk menciptakan persatuan nasional , yaitu persatuan antara angkatan bersenjata dan para korbannya, dan penghentian kekerasan. Biro Politik dari Komite Sentral PKI segera menganjurkan semua anggota dan organisasi-organisasi massa untuk mendukung pemimpin revolusi Indonesia dan tidak melawan angkatan bersenjata. Pernyataan ini dicetak ulang di koran CPA bernama Tribune .",177.0,213.0
