id,question,answer,category,classification,context,span_start,span_end
2677ervM-KMjq6rGhqtWXlXw1032,Apa laporan yang memberikan gambaran jumlah pemeluk agama di malaysia?,Sensus Penduduk dan Perumahan 2010,SPAN,B,"Malaysia adalah masyarakat multi-agama dan Islam adalah agama resminya. Menurut gambaran Sensus Penduduk dan Perumahan 2010, Sekitar 61,3 persen penduduk memeluk agama Islam; 19,8 persen Buddha; 9,2 persen Kristen; 6,3 persen Hindu; dan 3,4 persen Agama Tionghoa tradisional. Sisanya dianggap memeluk agama lain, misalnya Animisme, Agama rakyat, Sikh, dan keyakinan lain; sedangkan 0,7% dilaporkan tidak beragama atau tidak memberikan informasi.",89.0,123.0
1388YAP57D0SapGUbpiJRE9a715,Mengapa kabinet sukiman berakhir?,adanya kegagalan dalam pertukaran nota keuangan antara Menteri Luar Negeri Indonesia Achmad Soebardjo dan Duta Besar AS Merle Cochran,SPAN,C,"Kabinet Sukiman tidak mampu bertahan lama dan jatuh pada bulan Februari 1952. Penyebab jatuhnya kabinet ini disebabkan oleh adanya kegagalan dalam pertukaran nota keuangan antara Menteri Luar Negeri Indonesia Achmad Soebardjo dan Duta Besar AS Merle Cochran. Kesepakatan bantuan ekonomi dan militer dari AS kepada Indonesia didasarkan pada ikatan Mutual Security Act (MSA). DI dalam MSA, terdapat pembatasan terhadap kebebasan politik luar negeri yang bebas aktif. Indonesia diwajibkan lebih memperhatikan Amerika sehingga tindakan Sukiman tersebut dipandang telah melanggar politik luar negeri yang bebas aktif dan dianggap lebih condong ke blok Barat. Di samping itu, penyebab lainnya adalah semakin merebaknya korupsi di kalangan birokrat dan gagalnya Kabinet Sukiman dalam menyelesaikan masalah Irian Barat.",124.0,257.0
971YiMBm82cMuE-VjwzggoC486,Siapa yang meloloskan Presiden Soekarno dan Perdana Menteri Uni Soviet dari hadangan DI/TII?,pasukan pengawal presiden,SPAN,B,"Pada April 1960, Perdana Menteri Uni Soviet saat itu, Nikita Kruschev mengadakan kunjungan kenegaraan ke Indonesia. Dia menyempatkan diri mengunjungi Bandung, Yogya dan Bali. Presiden Soekarno menyertainya dalam perjalanan ke Jawa Barat. Tatkala, sampai di Jembatan Rajamandala, ternyata sekelompok anggota DI/TII melakukan pengadangan. Beruntung pasukan pengawal presiden sigap meloloskan kedua pemimpin dunia tersebut.",347.0,372.0
617iyLwPnEkb8aandhPxiQ265,Apa yang membuat Indonesia mampu memelihara budaya daerah mereka dengan baik?,tradisi lisan yang kuat,SPAN,B,"Bukti tulisan tertua di Indonesia adalah berbagai prasasti berbahasa Sanskerta pada abad ke-5 Masehi. Figur penting dalam sastra modern Indonesia termasuk: pengarang Belanda Multatuli yang mengkritik perlakuan Belanda terhadap Indonesia selama zaman penjajahan Belanda; Muhammad Yamin dan Hamka yang merupakan penulis dan politikus pra-kemerdekaan; dan Pramoedya Ananta Toer, pembuat novel Indonesia yang paling terkenal. Selain novel, sastra tulis Indonesia juga berupa puisi, pantun, dan sajak. Chairil Anwar merupakan penulis puisi Indonesia yang paling ternama. Banyak orang Indonesia memiliki tradisi lisan yang kuat, yang membantu mendefinisikan dan memelihara identitas budaya mereka.",598.0,621.0
13429RfxQrh56mayQixQkhbs844,Apa yang menjadi keunggulan dari kampanye Jokowi?,penggunaan media sosial,SPAN,C,"Salah satu kekuatan Jokowi dalam berkampanye adalah penggunaan media sosial. Selama kampanye pilkada Jakarta, ia meluncurkan Jasmev atau Jokowi Ahok Social Media Volunteer, yang merupakan jaringan antar kelompok sukarelawan tanpa bayaran. Selain itu, Jokowi juga membentuk media center dan mampu memanfaatkan Youtube sebagai wadah kampanye baru. Pihak Fauzi Bowo sendiri mengakui keunggulan Jokowi di kanal ini.",52.0,75.0
647k5bR1qBlBkeACsN2IIMD3011,kapan youtube dibeli oleh google?,November 2006,SPAN,A,"Kebanyakan konten di YouTube diunggah oleh individu, meskipun perusahaan-perusahaan media seperti CBS, BBC, Vevo, Hulu, dan organisasi lain sudah mengunggah material mereka ke situs ini sebagai bagian dari program kemitraan YouTube. Pengguna tak terdaftar dapat menonton video, sementara pengguna terdaftar dapat mengunggah video dalam jumlah tak terbatas. Video-video yang dianggap berisi konten ofensif hanya bisa ditonton oleh pengguna terdaftar berusia 18 tahun atau lebih. Pada November 2006, YouTube, LLC dibeli oleh Google dengan nilai US$1,65 miliar dan resmi beroperasi sebagai anak perusahaan Google.",483.0,496.0
961rHLHYK3rKYFAjaPXxUWS518,Apa yang merupakan urusan rakyat Indonesia sendiri?,proklamasi kemerdekaan Indonesia,SPAN,B,"Pada tahun 1943, Perdana Menteri Jepang Hideki Tojo mengundang tokoh Indonesia yakni Soekarno, Mohammad Hatta, dan Ki Bagoes Hadikoesoemo ke Jepang dan diterima langsung oleh Kaisar Hirohito. Bahkan kaisar memberikan Bintang kekaisaran (Ratna Suci) kepada tiga tokoh Indonesia tersebut. Penganugerahan Bintang itu membuat pemerintahan pendudukan Jepang terkejut, karena hal itu berarti bahwa ketiga tokoh Indonesia itu dianggap keluarga Kaisar Jepang sendiri. Pada bulan Agustus 1945, ia diundang oleh Marsekal Terauchi, pimpinan Angkatan Darat wilayah Asia Tenggara di Dalat Vietnam yang kemudian menyatakan bahwa proklamasi kemerdekaan Indonesia adalah urusan rakyat Indonesia sendiri.",615.0,647.0
3000dqwXFQm9XMFpQ0HwdmuB3862,Apa dampak dari serangan sekutu di Mesir?,memecah pasukan Poros dan mendorong mereka ke barat melintasi Libya,SPAN,B,"Pada bulan Agustus 1942, Sekutu sukses mematahkan serangan kedua terhadap El Alamein dan, dengan banyak korban, berupaya mengirimkan suplai ke Malta yang sedang dikepung. Beberapa bulan kemudian, Sekutu melancarkan serangan di Mesir, memecah pasukan Poros dan mendorong mereka ke barat melintasi Libya. Serangan ini tidak lama kemudian dilanjutkan dengan invasi Inggris-Amerika Serikat ke Afrika Utara Prancis, yang berakhir dengan bergabungnya wilayah ini dengan Sekutu. Hitler menanggapi pendudukan koloni Prancis ini dengan memerintahkan pendudukan Prancis Vichy; meski pasukan Vichy sendiri tidak melawan pelanggaran gencatan senjata ini, mereka berusaha menenggelamkan armadanya sendiri agar tidak direbut pasukan Jerman. Pasukan Poros yang sekarang kewalahan di Afrika mundur hingga Tunisia, yang kemudian dikuasai Sekutu pada bulan 1943.",234.0,301.0
2719WfPBP5JMsTcRPHcHpNOM914,Pada tahun berapa invasi Austria-Hongaria terjadi?,1914,SPAN,B,"Austria menyerbu dan memerangi pasukan Serbia pada Pertempuran Cer dan Pertempuran Kolubara yang dimulai tanggal 12 Agustus. Sampai dua minggu berikutnya, serangan Austria dipatahkan dengan kerugian besar, yang menandakan kemenangan besar pertama Sekutu dalam perang ini dan memupuskan harapan Austria-Hongaria akan kemenangan mulus. Akibatnya, Austria harus menempatkan pasukan yang memadai di front Serbia, sehingga melemahkan upayanya membuka perang dengan Rusia. Kekalahan Serbia dalam invasi Austria-Hongaria tahun 1914 tergolong sebagai kemenangan terbalik besar dalam abad terakhir.",520.0,524.0
2040HhSymgf1wKjnAVm1XtFr1677,Kapankah bandara Changi menjadi salah satu bandara terbaik di dunia menurut majalah Skytrax ?,2006,SPAN,A,"Singapura adalah hub penerbangan untuk kawasan Asia Tenggara dan perhentian untuk rute Kangguru antara Australasia dan Eropa. Bandar Udara Changi Singapura memiliki jaringan seluas 80 maskapai penerbangan yang menghubungkan Singapura ke 200 kota di 68 negara. Bandara ini telah dimasukkan sebagai salah satu bandara internasional terbaik oleh berbagai majalah perjalanan internasional, termasuk sebagai bandara terbaik di dunia untuk pertama kalinya oleh Skytrax pada tahun 2006.",474.0,478.0
2541rje6l6smnNf496Mfo2ZK2506,Siapa nama salah satu panglima yang gugur?,Gusti Basah,SPAN,B,"Menurut sejarawan Soekanto, Sentot bergabung pada 28 Juli 1826, sedangkan menurut Peter Carey, Sentot bergabung ketika berumur 17 tahun pada Agustus 1825 di Selarong. Pada Agustus 1828, salah satu panglima Diponegoro bernama Gusti Basah, gugur dan sebelum meninggal, ia meminta sang Pangeran menunjuk Sentot sebagai penggantinya. Setelah diangkat menjadi senopati, Sentot berhasil memukul mundur tentara Sollewijn di Progo Timur pada 5 September 1828. Beberapa minggu kemudian, Sentot juga berhasil memenangkan peperangan di Bagelen dan Banyumas. Strategi perang yang digunakan Sentot adalah penggerebekan dengan menggempur sekeras-kerasnya dengan pasukan penuh. Sentot juga dikenal pandai dalam perang gerilya.",225.0,236.0
1202iIzasrTScRTbY9MqhVF43151,Bagaimana para khilafah menanggapi fanatisme kebangsaan ini?,mereka tidak bersungguh-sungguh menghapuskan fanatisme tersebut,SPAN,A,"Gerakan inilah yang banyak memberikan inspirasi terhadap gerakan politik, di samping persoalan-persoalan keagamaan. Tampaknya, para khalifah tidak sadar akan bahaya politik dari fanatisme kebangsaan dan aliran keagamaan itu, sehingga meskipun dirasakan dalam hampir semua segi kehidupan, seperti dalam kesusasteraan dan karya-karya ilmiah, mereka tidak bersungguh-sungguh menghapuskan fanatisme tersebut, bahkan ada di antara mereka yang justru melibatkan diri dalam konflik kebangsaan dan keagamaan itu.",340.0,403.0
2384aVhKH9_EVqT5P4uiN6BD3679,Apa saja peristiwa yang dianggap oleh orang Islam sebagai mukjizat Nabi Muhammad?,terbelahnya bulan serta perjalanan Isra’ dan Mi’raj,SPAN,C,Mukjizat lain yang tercatat dan diyakini secara luas oleh umat Islam adalah terbelahnya bulan serta perjalanan Isra’ dan Mi’raj dari Madinah menuju Yerusalem dalam waktu yang sangat singkat. Kemampuan lain yang dimiliki Muhammad adalah kecerdasan serta kepribadiannya yang banyak dipuji serta menjadi panutan para pemeluk Islam hingga saat ini.,76.0,127.0
2524gNYm9nwLrGjKr29PkOaJ1723,Berapakah popluasi Israel pada 1948 ?,800.000,SPAN,B,"Pada masa-masa awal kemerdekannya, gerakan Zionisme buruh yang dipimpin oleh Perdana Menteri David Ben-Gurion mendominasi politik Israel. Tahun-tahun ini ditandai dengan imigrasi massal para korban yang selamat dari Holocaust dan orang-orang Yahudi yang diusir dari tanah Arab. Populasi Israel meningkat dari 800.000 menjadi 2.000.000 dalam jangka waktu sepuluh tahun antara 1948 sampai dengan 1958. Kebanyakan pengungsi tersebut ditempatkan di perkemahan-perkemahan yang dikenal sebagai ma abarot . Sampai tahun 1952, 200.000 imigran bertempat tingal di kota kemah ini. Adanya desakan untuk menyelesaikan krisis ini memaksa Ben-Gurion menandatangani perjanjian antara Jerman Barat dengan Israel. Perjanjian ini menimbulkan protes besar kaum Yahudi yang tidak setuju Israel berhubungan dengan Jerman.",309.0,316.0
1458N6uaL3BJbFx0zaaW_fWm2096,Siapa yang membuat taman monas?,Gubernur Jenderal Herman Willem Daendels,SPAN,B,Jakarta memiliki banyak taman kota yang berfungsi sebagai daerah resapan air. Taman Monas atau Taman Medan Merdeka merupakan taman terluas yang terletak di jantung Jakarta. Di tengah taman berdiri Monumen Nasional yang dibangun pada tahun 1963. Taman terbuka ini dibuat oleh Gubernur Jenderal Herman Willem Daendels (1870) dan selesai pada tahun 1910 dengan nama Koningsplein . Di taman ini terdapat beberapa ekor kijang dan 33 pohon yang melambangkan 33 provinsi di Indonesia.,275.0,315.0
1218FmLMT0y2IKk9ZtWcCy973101,Apa sebutan untuk garis khayal yang terdapat di bola langit?,lingkaran ekliptika,SPAN,B,"Di bola langit terdapat garis khayal yang disebut dengan lingkaran ekliptika. Jika diamati dari bumi, semua benda tata surya (planet, Bulan, dan Matahari) beredar di langit mengelilingi lingkaran ekliptika. Keistimewaan dari ke-13 zodiak dibanding rasi bintang lainnya adalah semuanya berada di wilayah langit yang memotong lingkaran ekliptika. Jadi dapat disimpulkan zodiak adalah semua rasi bintang yang berada disepanjang lingkaran ekliptika. Rasi-rasi bintang tersebut adalah:",57.0,76.0
1466HA3s7uyQytzf1DGQ7ak82078,Apa nama nama pasar berupa nama hari yang masih ada di Jakarta?,"Pasar Minggu, Pasar Senen, Pasar Rebo, dan Pasar Jumat",SPAN,C,"Jakarta memiliki nama-nama pasar sesuai dengan nama hari dalam sepekan. Namun dari nama-nama hari itu termasuk Pasar Minggu, Pasar Senen, Pasar Rebo, dan Pasar Jumat, dan kini menjadi nama sebuah daerah. Sementara, Pasar Selasa, Pasar Kamis, dan Pasar Sabtu, tidak terdengar lagi, konon karena terkalahkan oleh nama daerah. Nama pasar dikaitkan dengan nama hari karena dalam riwayatnya, aktivitas di pasar itu dilakukan pada hari tertentu. Misalnya, disebut Pasar Senen karena aktivitas di pasar tersebut dulunya selalu dilakukan setiap hari Senin. Kini nama tersebut menjadi sebuah kecamatan di wilayah Jakarta Pusat.",111.0,165.0
2163CPpJfPXi8a-ve64R5YUK4189,Mengapa Gayatri Rajapatni tidak menggantikan anak tirinya Jayanegara?,Rajapatni memilih mengundurkan diri dari istana dan menjadi bhiksuni,SPAN,C,"Putra dan penerus Wijaya adalah Jayanegara. Pararaton menyebutnya Kala Gemet , yang berarti penjahat lemah . Kira-kira pada suatu waktu dalam kurun pemerintahan Jayanegara, seorang pendeta Italia, Odorico da Pordenone mengunjungi keraton Majapahit di Jawa. Pada tahun 1328, Jayanegara dibunuh oleh tabibnya, Tanca. Ibu tirinya yaitu Gayatri Rajapatni seharusnya menggantikannya, akan tetapi Rajapatni memilih mengundurkan diri dari istana dan menjadi bhiksuni. Rajapatni menunjuk anak perempuannya Tribhuwana Wijayatunggadewi untuk menjadi ratu Majapahit. Pada tahun 1336, Tribhuwana menunjuk Gajah Mada sebagai Mahapatih, pada saat pelantikannya Gajah Mada mengucapkan Sumpah Palapa yang menunjukkan rencananya untuk melebarkan kekuasaan Majapahit dan membangun sebuah kemaharajaan. Selama kekuasaan Tribhuwana, kerajaan Majapahit berkembang menjadi lebih besar dan terkenal di kepulauan Nusantara. Tribhuwana berkuasa di Majapahit sampai kematian ibunya pada tahun 1350. Ia diteruskan oleh putranya, Hayam Wuruk.",391.0,459.0
2119SJEcYcuuQpuvuba_KlGl1452,Kemanakah Soedirman dibawa untuk mengobati penyakitnya ?,Rumah Sakit Umum Panti Rapih,SPAN,B,"Pemberontakan di Madiun, dan ketidakstabilan politik yang sedang berlangsung, melemahkan kondisi kesehatan Soedirman. Pada tanggal 5 Oktober 1948, setelah perayaan hari jadi TNI ketiga, Soedirman pingsan. Setelah diperiksa oleh berbagai dokter, ia didiagnosis mengidap tuberkulosis (TBC). Pada akhir bulan, ia dibawa ke Rumah Sakit Umum Panti Rapih dan menjalani pengempesan paru-paru kanan, dengan harapan bahwa tindakan ini akan menghentikan penyebaran penyakit tersebut. Selama di rumah sakit, ia melimpahkan sebagian tugas kepada Nasution. Mereka berdua terus mendiskusikan rencana untuk berperang melawan Belanda, dan Soedirman secara rutin menerima laporan. Mereka sepakat bahwa perang gerilya, yang telah diterapkan di wilayah taklukan Belanda sejak bulan Mei, adalah perang yang paling cocok bagi kepentingan mereka; untuk mewujudkan hal ini, Soedirman mengeluarkan perintah umum pada 11 November, dan persiapannya ditangani oleh Nasution. Soedirman dipulangkan dari rumah sakit pada tanggal 28 November 1948.",320.0,348.0
2529megpj8CeZE8YmFG-ONB81706,Kapankah Mesir menyerang Israel ?,6 Oktober 1973,SPAN,B,"Pada hari Yom Kippur 6 Oktober 1973 yang merupakan hari suci Yahudi, pasukan Mesir dan Suriah melancarkan serangan mendadak terhadap Israel. Perang tersebut berakhir pada tanggal 26 Oktober dengan Israel berhasil memukul balik pasukan Mesir dan Suriah. Walaupun demikian perang ini dianggap sebagai kekalahan Israel. Sebuah komisi yang dibentuk untuk menginvestigasi perang ini membebaskan pemerintah Israel dari tanggung jawab. Namun kemarahan publik Israel pada akhirnya memaksa Perdana Menteri Golda Meir untuk mengundurkan diri.",21.0,35.0
2099_g4dFIknl3fT9dwR3u1P1509,Kapankah Narada Thera pertama kali mengunjungi Indonesia ?,1934,SPAN,B,"Penemuan kembali dan pemugaran Borobudur telah disanjung-sanjung oleh Umat Buddha Indonesia sebagai pertanda kebangkitan ajaran Buddha di Indonesia. Pada 1934, Narada Thera, seorang biksu penceramah dari Sri Lanka, mengunjungi Indonesia untuk pertama kalinya sebagai bagian dari perjalanannya menyebarkan ajaran Dharma di Asia Tenggara. Kesempatan ini dimanfaatkan umat Buddha setempat untuk membangkitkan kembali seruan Dharma di Indonesia. Pada kesempatan itu digelar upacara penanaman Pohon Bodhi di sisi tenggara Borobudur, pada tanggal 10 Maret 1934 dengan diberkati oleh Narada Thera, sekaligus pengangkatan beberapa Upasaka menjadi Bhiksu. Setiap tahun, ribuan umat Buddha dari seluruh Indonesia dan negara-negara tetangga, berkumpul di Borobudur untuk memperingati hari Trisuci Waisak.",154.0,158.0
2217SJQhtYv5R5TRR96GIUDz4053,Apa kepanjangan dari PKB?,Partai Kebangkitan Bangsa,SPAN,B,"Pada pilkada kota Solo pada tahun 2005, Jokowi diusung oleh Partai Demokrasi Indonesia Perjuangan (PDI-P) dan Partai Kebangkitan Bangsa (PKB) untuk maju sebagai calon wali kota Surakarta. Ia berhasil memenangkan pemilihan tersebut dengan persentase suara sebesar 36,62%. Setelah terpilih, dengan berbagai pengalaman pada masa muda, ia mengembangkan Solo yang sebelumnya buruk penataannya dan menghadapi berbagai penolakan masyarakat untuk ditertibkan. Di bawah kepemimpinannya, Solo mengalami perubahan dan menjadi kajian di universitas dalam dan luar negeri. Salah satunya adalah kemampuan komunikasi politik Jokowi yang berbeda dengan kebanyakan gaya komunikasi politik pemimpin lain pada masa itu, yang menjadi kajian riset mahasiswa pascasarjana Universitas Indonesia.",110.0,135.0
2669v67locIF9ThvWJ8mcmqm1055,Apa efek dari intervensi pemerintah dalam melindungi lingkungan di malaysia?,menurunnya laju penebangan pohon,SPAN,C,"Tentang sumber daya hutan, diketahui bahwa usaha penggelondongan dimulai untuk membuat kontribusi berarti bagi ekonomi Malaysia pada abad ke-19. Kini, ditaksir 59% daratan Malaysia masih berupa hutan. Perluasan industri damar yang cepat, khususnya setelah era 1960-an, telah menghasilkan masalah erosi di hutan-hutan negara ini. Tetapi, dengan adanya komitmen pemerintah untuk melindungi lingkungan dan sistem ekologi, sumber daya hutan dikelola pada landasan yang berkelanjutan, dampak ikutannya adalah menurunnya laju penebangan pohon.",504.0,536.0
866LtsA6S3dXyfEn4lwSbj-2706,Kapankah Presiden Soekarno menyarankan untuk kembali pada UUD 45 ?,22 April 1959,SPAN,B,"Dekret Presiden 1959 dilatarbelakangi oleh kegagalan Badan Konstituante untuk menetapkan UUD baru sebagai pengganti UUDS 1950. Anggota Konstituante mulai bersidang pada 10 November 1956, tetapi pada kenyataannya hingga tahun 1958 belum berhasil merumuskan UUD yang diharapkan. Sementara, di kalangan masyarakat pendapat-pendapat untuk kembali kepada UUD 45 semakin kuat. Dalam menanggapi hal itu, Presiden Ir. Soekarno lantas menyampaikan amanat di depan sidang Konstituante pada 22 April 1959 yang isinya menganjurkan untuk kembali ke UUD 45.",480.0,493.0
1011MjRtXOyGZ4-GuFtMmFil378,Apa yang menjadi faktor runtuhnya uni soviet?,"Malaise ekonomi tahun 1980-an, disertai ketidakpuasan atas penindasan Soviet",SPAN,C,"Malaise ekonomi tahun 1980-an, disertai ketidakpuasan atas penindasan Soviet, menjadi faktor runtuhnya Uni Soviet yang menjadi tanda berakhirnya Perang Dingin dan demokratisasi dan liberalisasi bekas negara-negara blok Timur. Kebanyakan negara demokrasi baru yang sukses secara geografis dan budaya terletak dekat dengan Eropa Barat. Mereka sekarang menjadi anggota atau calon anggota Uni Eropa. Sejumlah peneliti menganggap Rusia saat ini bukanlah demokrasi sejati dan lebih mirip kediktatoran.",0.0,76.0
11978_NZ80-7iblXNygjG5Mj3165,Di mana Bani Mamalik mendirikan kesultanannya sendiri?,di Mesir,SPAN,A,"Bagaimanapun tentara Mamluk membantu sekaligus menyulitkan kekhalifahan Abbasiyah. karena berbagai kondisi yang ada di umat muslim saat itu pada akhirnya kekhalifahan ini hanya menjadi simbol dan bahkan tentara Mamluk ini, yang kemudian dikenal dengan Bani Mamalik berhasil berkuasa, yang pada mulanya mengambil inisiatif merebut kekuasaan kerajaan Ayyubiyyah yang pada masa itu merupakan kepanjangan tangan dari khilafah Bani Abbas, hal ini disebabkan karena para penguasa Ayyubiyyah waktu itu kurang tegas dalam memimpin kerajaan. Bani Mamalik ini mendirikan kesultanan sendiri di Mesir dan memindahkan ibu kota dari Baghdad ke Cairo setelah berbagai serangan dari tentara tartar dan kehancuran Baghdad sendiri setelah serangan Mongol di bawah pimpinan Hulagu Khan. Walaupun berkuasa Bani Mamalik tetap menyatakan diri berada di bawah kekuasaan (simbolik) kekhalifahan, dimana khalifah Abbasiyyah tetap sebagai kepala negara.",580.0,588.0
2166jcvCXmlprvHV3vNw6N8Q4183,Apa yang menyebabkan daerah kekuasaan Majapahit di utara Sumatra dan Semenanjung malaya memerdekakan diri?,Kematian Hayam Wuruk dan adanya konflik perebutan takhta,SPAN,C,"Sesudah mencapai puncaknya pada abad ke-14, kekuasaan Majapahit berangsur-angsur melemah. Setelah wafatnya Hayam Wuruk pada tahun 1389, Majapahit memasuki masa kemunduran akibat konflik perebutan takhta. Kematian Hayam Wuruk dan adanya konflik perebutan takhta menyebabkan daerah-daerah Majapahit di bagian utara Sumatra dan Semenanjung Malaya memerdekakan diri, dimana semenanjung Malaya menjadi daerah kekuasaan Kerajaan Ayutthaya hingga nantinya muncul Kesultanan Melaka yang didukung oleh Dinasti Ming.",204.0,260.0
1462oZf7cRHuZfp2BDkDYtEC2088,Berapa banyak kedutaan besar negara di jakarta?,77,SPAN,B,"Di Jakarta terdapat 77 kedutaan besar negara-negara sahabat. Sebagian besar kedutaan ini terletak di kawasan bisnis Jakarta. Beberapa kedutaan besar negara-negara sahabat, sempat diancam oleh bom, yakni Kedutaan Besar Australia dan Kedutaan Besar Filipina. Kedutaan Besar Amerika Serikat, Inggris, dan Malaysia kerap menjadi tempat berdemonstrasi warga, yang memprotes kebijakan internasional negara tersebut.",20.0,22.0
2032h_xc2uXEe2J9hKtwBMZw2147,Pangeran Diponegoro dinobatkan sebagai apa?,Sultan Abdulhamid,SPAN,B,"Pangeran kembali menikah kelima kalinya pada 28 September 1814 dengan Raden Ayu Maduretno, putri dari Raden Rangga Prawiradirjo III dengan Ratu Maduretna (putri HB II). Sang istri, Raden Ayu Maduretno merupakan saudara seayah dengan Sentot Prawiradirdja, tetapi lain ibu. Raden Ayu Maduretno diangkat menjadi permaisuri bergelar Kanjeng Ratu Kedaton I pada 18 Februari 1828, ketika Pangeran Diponegoro dinobatkan sebagai Sultan Abdulhamid. Pada Januari 1828, sang Pangeran kembali menikah untuk keenam kalinya dengan Raden Ayu Retnoningrum, putri Pangeran Penengah atau Dipawiyana II. Ketujuh menikah dengan Raden Ayu Retnaningsih, putri Raden Tumenggung Sumaprawira, seorang Bupati Jipang Kepadhangan, dan kedelapan dengan R.A. Retnakumala, putri Kiai Guru Kasongan.",421.0,438.0
905uMGe3kos3fBWBJRcu64_2610,Siapakah nama presiden Indonesia pada masa orde baru ?,Soeharto,SPAN,A,"Orde Baru (sering kali disingkat Orba) adalah sebutan bagi masa pemerintahan Presiden Soeharto di Indonesia. Orde Baru menggantikan Orde Lama yang merujuk kepada era pemerintahan Soekarno. Lahirnya Orde Baru diawali dengan dikeluarkannya Surat Perintah 11 Maret 1966. Orde Baru berlangsung dari tahun 1966 hingga 1998. Dalam jangka waktu tersebut, ekonomi Indonesia berkembang pesat meskipun hal ini terjadi bersamaan dengan praktik korupsi yang merajalela.",86.0,94.0
1401DngdKRka9HWtSFdUlGtf683,Mengapa tindakan Sukiman dipandang lebih condong ke blok barat?,Indonesia diwajibkan lebih memperhatikan AS,SPAN,C,"Jatuhnya Kabinet Sukiman disebabkan oleh adanya kegagalan dalam pertukaran nota keuangan antara Menteri Luar Negeri Indonesia Achmad Soebardjo dan Duta Besar AS Merle Cochran. Kesepakatan bantuan ekonomi dan militer dari AS kepada Indonesia didasarkan pada ikatan Mutual Security Act (MSA) yang di dalamnya terdapat pembatasan terhadap kebebasan politik luar negeri yang bebas aktif. Indonesia diwajibkan lebih memperhatikan AS sehingga tindakan Sukiman tersebut dipandang telah melanggar politik luar negeri yang bebas aktif dan dianggap lebih condong ke blok Barat. Selain itu, penyebab lainnya adalah semakin meluasnya korupsi di kalangan birokrat dan gagalnya Kabinet Sukiman dalam menyelesaikan masalah Irian Barat.",384.0,427.0
2234WunkhYpA1H7nKvUqH4fU4009,Bagaimana cara jokowi menolak memberikan komentar terhadap penahanan muslim uighur?,dengan menyatakan Saya tidak tahu tentang Xinjiang dan tidak memberikan komentar,SPAN,B,"Pada Januari 2019, diberitakan bahwa Jokowi sedang mempertimbangkan pembebasan Abu Bakar Ba asyir karena usia tua dan kesehatan yang menurun. Langkah ini dipandang kontroversial sebagai bagian dari semakin banyaknya tindakan yang diambil oleh Jokowi untuk menenangkan hati orang Muslim konservatif menjelang pemilihan. Rencana itu dibatalkan pada tanggal 23 Januari, karena Ba asyir menolak untuk berjanji setia pada ideologi negara Pancasila yang merupakan salah satu syarat pembebasannya. Jokowi telah menolak untuk memberikan pandangan pada penahanan sekitar 1.000.000 Muslim Uighur oleh pemerintah Tiongkok di kamp-kamp pendidikan ulang di provinsi Xinjiang dengan menyatakan Saya tidak tahu tentang Xinjiang dan tidak memberikan komentar.",662.0,742.0
6697jIYtcKSoYakHzaLUALm2952,ada berapa golongan dalam servis?,2 golongan,SPAN,A,"Servis merupakan salah satu teknik dasar yang sering digunakan untuk memulai suatu pertandingan bolavoli. Servis sendiri pada mulanya digunakan untuk melayani lawan ketika melakukan penyerangan, tetapi servis kemudian digunakan untuk menyerang lawan sesuai dengan perkembangan zaman. Servis juga biasa digunakan sebagai teknik dasar dalam bermain bolavoli dan merupakan hal yang penting untuk mengacaukan pertahanan lawan dan menyulitkan lawan untuk melakukan serangan. Ada 2 golongan servis yaitu servis tangan bawah dan servis tangan atas.",474.0,484.0
2728nFa2ldCrvtEJDng_XYxW888,Kapan Britania memulai penutupan laut Jerman?,setelah pecahnya pertempuran,SPAN,C,"Sesaat setelah pecahnya pertempuran, Britania memulai blokade laut Jerman. Strategi ini terbukti efektif, memutuskan suplai militer dan sipil, meski blokade ini melanggar hukum internasional yang diatur oleh beberapa perjanjian internasional selama dua abad terakhir. Britania membuang ranjau di perairan internasional untuk mencegah kapal apapun memasuki seluruh wilayah samudra, sehingga membahayakan kapal yang netral sekalipun. Karena ada sedikit tanggapan terhadap taktik ni, Jerman mengharapkan taktik yang sama terhadap peperangan kapal selamnya yang tidak terhambat.",7.0,35.0
1370QNUfD2WiHA7tvyK8d5Dc761,Mengapa Taiwan dan Pulau Hainan lebih sering dianggap sebagai bagian dari Asia Timur?,karena alasan politik,SPAN,B,"Secara geografis (dan juga secara historis) sebenarnya Taiwan dan pulau Hainan juga termasuk Asia Tenggara, sehingga diikutkan pula. Namun, karena alasan politik Taiwan, dan pulau Hainan lebih sering dimasukkan ke kawasan Asia Timur. Kepulauan Cocos dan Pulau Natal, yang terletak di selatan Jawa, oleh beberapa pihak dimasukkan sebagai Asia Tenggara meskipun secara politik berada di bawah administrasi Australia. Sebaliknya, Pulau Papua dimasukkan sebagai Asia Tenggara secara politik meskipun secara geologi sudah tidak termasuk benua Asia.",140.0,161.0
