dataset_id,exact_match_mean,exact_match_std,exact_match_min,exact_match_max,exact_match_median,exact_match_ci_lower,exact_match_ci_upper,exact_match_count,f1_score_mean,f1_score_std,f1_score_min,f1_score_max,f1_score_median,f1_score_ci_lower,f1_score_ci_upper,f1_score_count,time_mean,time_std,time_min,time_max,time_median,time_ci_lower,time_ci_upper,time_count,step_mean,step_std,step_min,step_max,step_median,step_ci_lower,step_ci_upper,step_count,hit_rate_mean,hit_rate_std,hit_rate_min,hit_rate_max,hit_rate_median,hit_rate_ci_lower,hit_rate_ci_upper,hit_rate_count,hits_mean,hits_std,hits_min,hits_max,hits_median,hits_ci_lower,hits_ci_upper,hits_count,total_retrieved_mean,total_retrieved_std,total_retrieved_min,total_retrieved_max,total_retrieved_median,total_retrieved_ci_lower,total_retrieved_ci_upper,total_retrieved_count,expected_count_mean,expected_count_std,expected_count_min,expected_count_max,expected_count_median,expected_count_ci_lower,expected_count_ci_upper,expected_count_count
340,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
341,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
342,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
343,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
344,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
345,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
346,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
347,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
348,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.30769230769230765,5.851389114294502e-17,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,10,0.3483090877532959,0.006812542078461189,0.3354527950286865,0.358994722366333,0.3484220504760742,0.33702033162117007,0.3578552663326263,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
350,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
351,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.5,0.0,0.5,0.5,0.5,0.5,0.5,10,0.27499842643737793,0.014267112432610338,0.2527737617492676,0.2990713119506836,0.2730180025100708,0.2540566623210907,0.2962989270687103,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
353,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
354,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
355,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.30206573009490967,0.010054411822356214,0.2889575958251953,0.3153622150421142,0.30182528495788574,0.2893195867538452,0.3152954816818237,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
357,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
358,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
359,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
360,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.1052631578947368,0.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,10,0.4863304376602173,0.015415824892710279,0.4547433853149414,0.5049521923065186,0.4910353422164917,0.4588483452796936,0.5045177280902863,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.18181818181818182,2.925694557147251e-17,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,0.32854552268981935,0.011093762278706164,0.3073229789733886,0.3419270515441894,0.32515251636505127,0.3105185091495513,0.34186348319053644,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
363,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
364,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
365,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
366,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
367,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
368,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
369,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
370,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
371,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
372,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
373,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
374,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
375,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
376,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
377,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
378,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
379,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
380,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
381,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
382,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
383,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.2840819120407104,0.01261550959484921,0.2714879512786865,0.3029367923736572,0.27797079086303705,0.2717073023319244,0.30243623852729795,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
385,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
386,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
387,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
388,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
389,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
390,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
391,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
392,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
393,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
394,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
395,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
396,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
397,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
398,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
399,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
400,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
401,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
402,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
403,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
404,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
405,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
406,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
407,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
408,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
409,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
410,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
411,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
412,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
413,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
414,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
415,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
416,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
417,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
418,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.48927035331726076,0.01651478081207869,0.4612123966217041,0.5235464572906494,0.49068987369537354,0.4647882103919983,0.5175917387008667,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
420,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
421,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
422,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
423,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
424,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
425,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
426,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
427,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
428,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
429,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
430,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
431,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
432,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
433,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
434,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
435,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
436,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
437,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
438,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
439,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
440,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
441,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
442,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
443,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
444,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
445,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
446,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
447,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,0.20113618373870845,0.020101638899238286,0.1680240631103515,0.2356429100036621,0.20613980293273926,0.17042925357818597,0.2311909794807434,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
448,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
449,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
450,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
451,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
452,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
453,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
454,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
455,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.5401875972747803,0.012001823707893254,0.5236907005310059,0.5534720420837402,0.5404108762741089,0.524154669046402,0.5531826853752136,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
457,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
458,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
459,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
460,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
461,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
462,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
463,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
464,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
465,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
466,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
467,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
468,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
469,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
470,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
471,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
472,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
473,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
474,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
475,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
476,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
477,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
478,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
479,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
480,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
481,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.23282442092895503,0.012431566255907796,0.2128248214721679,0.2526514530181885,0.23051214218139643,0.21520050764083856,0.25245195031166073,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
483,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
484,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
485,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
486,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
487,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
488,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
489,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
490,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
491,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
492,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.2034915447235107,0.016063242903542718,0.1663136482238769,0.2209532260894775,0.2074983119964599,0.17193609476089472,0.21998328566551206,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
494,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
495,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
496,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
497,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
498,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
499,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0
