exact_match,f1_score,time,step,dataset_id,hit_rate,hits,total_retrieved,expected_count
0,0,37.39409255981445,5,5abc081e5542993f40c73c54,0.06666666666666667,1,18,15
0,0,21.336198091506958,5,5a7fe7f85542994857a7683e,3.3333333333333335,10,18,3
0,0,14.37488317489624,5,5ae389fc5542992f92d8230f,0.0,0,18,9
0,0,13.800273180007935,5,5ac4f8705542995c82c4ad8d,0.14285714285714285,1,18,7
0,0,13.710857152938843,5,5a74655b55429974ef308bf0,0.3333333333333333,1,18,3
0,0,16.68418598175049,5,5ab57673554299637185c5a3,0.2,1,18,5
0,0,24.32396125793457,5,5a8765ad5542996e4f3087cf,0.6666666666666666,2,18,3
0,0,6.711701393127441,2,5ae5cf625542996de7b71a22,0.0,0,9,8
0,0,13.706427812576294,5,5ae515bb55429913cc204584,0.5,1,18,2
0,0,15.212242126464844,5,5ae2eb7f55429928c423955b,0.0,0,18,1
0,0,4.2590813636779785,1,5a8838885542994846c1ce39,0.5,1,6,2
0,0,1.7976572513580322,0,5a7b241b554299042af8f705,0.0,0,3,2
0,0,1.8324754238128662,0,5a8cc7af554299653c1aa11e,0.125,1,3,8
0,0,0.518430233001709,1,5a86681c5542991e77181644,0.0,0,3,7
0,0,1.8413994312286377,0,5abce3015542993a06baf995,0.0,0,3,12
0,0,3.7606914043426514,1,5a7bf84b5542996dd594b875,0.2,1,6,5
0,0,1.82417631149292,0,5ab70c41554299110f219a9d,0.2857142857142857,2,3,7
0,0,1.8073234558105469,0,5adbcd475542996e68525240,0.3333333333333333,1,3,3
0,0,12.844441175460815,5,5a7fd6fc5542995d8a8ddf31,1.0,2,15,2
0,0,0.258746862411499,1,5a902d5155429933b8a2048d,0.5,1,3,2
0,0,3.7466366291046143,1,5a7758895542994aec3b729c,0.0,0,6,5
0,0,1.8326480388641357,0,5ae81032554299540e5a572a,0.6666666666666666,2,3,3
0,0,1.8014123439788818,0,5a8e42d15542995a26add4a6,0.5,1,3,2
0,0,0.44282054901123047,1,5abbc3a955429931dba144f9,0.0,0,3,3
0,0,7.902192831039429,1,5ae206c45542994d89d5b311,0.0,0,3,4
0,0,3.7487294673919678,1,5a80b9e85542992bc0c4a7ed,0.4,2,6,5
0,0,6.451232433319092,2,5a8a1dbc55429970aeb7025a,0.375,3,9,8
0,0,3.9207956790924072,1,5ab9c3e1554299753720f852,0.5,2,6,4
0,0,1.8299801349639893,0,5a84f5865542991dd0999e30,0.0,0,3,10
0,0,1.8434693813323975,0,5abcf299554299700f9d7936,0.5,1,3,2
0,0,1.8410634994506836,0,5ae4581e55429970de88d92f,0.0,0,3,2
0,0,1.8002641201019287,0,5a7785af55429949eeb29ec2,0.3333333333333333,1,3,3
0,0,16.290415048599243,5,5ae3639b5542991a06ce99b2,0.2,1,18,5
0,0,15.912606477737427,5,5ae779a555429952e35ea931,0.25,1,18,4
0,0,14.517977237701416,3,5abe822155429976d4830b48,1.0,1,12,1
0,0,16.19029140472412,5,5ae385df5542992f92d82305,0.6666666666666666,2,18,3
0,0,15.632372379302979,5,5a77720255429967ab10517f,1.0,1,18,1
0,0,30.0042827129364,5,5ab850795542990e739ec8bd,0.0,0,18,4,
0,0,30.06212306022644,5,5adcf37e5542994ed6169c37,0.6666666666666666,2,18,3,
0,0,31.534430027008057,5,5a7cdd1c554299683c1c63a8,0.0,0,18,2,
0,0,100.23778033256531,1,5a8b8a745542995d1e6f13e4,0.0,0,6,4,
0,0,5.451837539672852,0,5ac325495542995ef918c12e,0.6666666666666666,2,3,3,
0,0,11.38719367980957,1,5adf29f05542993344016c09,1.0,2,6,2,
0,0,5.388178825378418,0,5abd605155429924427fcfc9,0.2,1,3,5,
0,0,5.472052574157715,0,5a8a4b9955429930ff3c0d88,0.5,1,3,2,
0,0,5.4152960777282715,0,5aded1595542995ec70e8f29,0.0,0,3,3,
0,0,5.382783651351929,0,5a7eb9f355429934daa2fc53,0.2,1,3,5,
0,0.03125,5.4176647663116455,0,5a7f96a95542995d8a8ddead,1.0,1,3,1,
0,0,5.424013614654541,0,5ab92e3c554299753720f777,0.25,1,3,4,
0,0,5.452175140380859,0,5abc2e1c554299700f9d7806,0.0,0,3,9,
0,0,5.426946401596069,0,5adc7f4a5542994650320d28,0.14285714285714285,1,3,7,
0,0,25.506540536880493,3,5ae083e855429924de1b70fb,0.8,4,12,5,
0,0,5.441298961639404,0,5a7755c65542993569682d54,0.2,1,3,5,
0,0,5.409586429595947,0,5adf36c55542993344016c3e,0.0,0,3,5,
0,0,5.3965489864349365,0,5ae140f95542997b2ef7d182,0.0,0,3,6,
0,0,5.459710121154785,0,5ab5820e554299488d4d99c3,0.3333333333333333,1,3,3,
,,,,5abaaf9355429955dce3eecb,,,,,Ollama request exceeded timeout limit for model stable-qwen with error: timed out
,,,,5ac19bf55542994ab5c67d97,,,,,Ollama request exceeded timeout limit for model stable-qwen with error: timed out
0,0,5.416455984115601,0,5a8dab16554299068b959d89,0.2,1,3,5,
0,0,5.391558408737183,0,5ab29cef554299449642c936,0.5,1,3,2,
0,0,5.41025447845459,0,5ae7b001554299540e5a5645,0.25,1,3,4,
0,0,31.27454972267151,5,5ab5e13c5542992aa134a3bf,0.4,2,18,5,
0,0,15.867867946624756,2,5a88ba465542993e715ac089,0.0,0,9,4,
0,0,21.775417804718018,3,5a7efa7a55429930675135ea,0.5,2,12,4,
0,0,5.424212455749512,0,5ab82d345542990e739ec854,0.0,0,3,2,
0,0,5.446651458740234,0,5ac3dc9e5542997ea680c950,0.0,0,3,2,
0,0,5.492513179779053,0,5a81d92f554299676cceb0f9,0.2,1,3,5,
0,0,16.69934391975403,2,5a710a1e5542994082a3e4fd,0.5,2,7,4,
0,0,31.87268614768982,4,5a8f55f9554299458435d5bd,0.5,1,15,2,
0,0,10.852765798568726,1,5abc089b5542993f40c73c57,0.6666666666666666,2,6,3,
0,0,7.013998031616211,0,5a74ae6a55429916b01641c9,1.0,1,3,1,
0,0,6.964296817779541,0,5a7380b955429908901be2d4,0.0,0,3,5,
0,0,7.056042194366455,0,5ab2b61d5542991669774065,0.25,1,3,4,
0,0,6.962317705154419,0,5ac2f79e5542996773102661,0.25,1,3,4,
0,0,6.000271320343018,0,5adea8cf55429939a52fe92d,1.0,1,3,1,
0,0,5.184345960617065,0,5a84e1095542997175ce1f25,0.0,0,3,5,
0,0,39.96949481964111,5,5ae29d92554299492dc91c36,2.0,2,18,1,
,,,,5a7e1cd955429965cec5ea76,,,,,Ollama request exceeded timeout limit for model stable-qwen with error: timed out
0,0,45.116366386413574,5,5ac4a7615542996feb3fe92a,0.3333333333333333,1,18,3,
0,0,26.220425128936768,3,5ade4da055429939a52fe878,0.0,0,12,3,
0,0.03508771929824561,6.614835500717163,0,5a7cd8da55429909bec76845,0.0,0,3,4,
0,0,6.601202011108398,0,5a89019a5542995153361259,0.3333333333333333,1,3,3,
0,0,6.652935028076172,0,5a7518cb55429916b0164259,0.25,1,3,4,
0,0,6.617452621459961,0,5ae3b30f5542994393b9e74f,0.6666666666666666,2,3,3,
0,0,6.672519683837891,0,5ab5cedf554299488d4d9a34,0.3333333333333333,1,3,3,
0,0,6.637305498123169,0,5abc0ac455429959677d6a01,0.6666666666666666,2,3,3,
0,0.017699115044247784,6.600839853286743,0,5a8c8828554299653c1aa0ae,0.25,1,3,4,
0,0,46.50487756729126,5,5a84bbb35542991dd0999dc0,0.125,1,18,8,
0,0,14.669761180877686,1,5a7cf3d655429909bec768bf,0.5,2,6,4,
0,0,5.6690332889556885,0,5ac1620855429964131be1bc,0.0,0,3,1,
0,0,5.652186632156372,0,5a7148005542994082a3e759,0.5,1,3,2,
0,0.029411764705882353,5.686374187469482,0,5a87868c5542996e4f308828,0.2,1,3,5,
0,0,55.53767776489258,5,5a8a5c9855429970aeb702be,1.0,1,18,1,
0,0,51.01155662536621,5,5ae0f73d55429920d5234252,0.3333333333333333,2,15,6,
0,0,34.35073661804199,1,5a84ed765542994c784dda8b,0.0,0,6,3,
0,0,11.081321716308594,0,5ab42a2b5542996a3a969f5a,0.3333333333333333,1,3,3,
0,0.008097165991902834,11.107722520828247,0,5adfee9c55429906c02daa8a,0.0,0,3,5,
0,0,78.56520080566406,5,5ab29842554299194fa93420,0.0,0,18,3,
0,0,10.464322805404663,0,5ac0b8395542996f0d89cc21,0.0,0,3,4,
0,0,11.002936363220215,0,5ac3a10b5542995ef918c1c3,0.0,0,3,4,
0,0,10.499489545822144,0,5abfea825542994516f45527,0.0,0,3,7,
0,0,11.822354316711426,0,5a77baac5542992a6e59dfa2,0.0,0,3,2,
0,0,10.506524085998535,0,5abdf7055542993f32c2a06c,0.0,0,3,3,
0,0,10.593443393707275,0,5a900b575542995b44242099,1.0,1,3,1,
0,0,10.473734617233276,0,5ac38ce255429939154137c2,0.0,0,3,4,
0,0,49.143500566482544,5,5ac0c5805542992a796ded80,0.5,1,18,2,
0,0,36.8683021068573,4,5ae3dce45542994393b9e783,1.0,1,12,1,
0,0,43.061604738235474,5,5ae32e1a55429928c423964e,0.0,0,13,3,
0,0,97.50207710266113,4,5ac45cfd554299076e296db5,0.0,0,15,2,
0,0.018018018018018018,39.374385833740234,5,5ab472a35542991779162c98,0.3333333333333333,1,18,3,
0,0,38.99550819396973,5,5ac23f5255429951e9e684d8,0.25,1,18,4,
0,0,38.607012033462524,5,5ae6dba85542996d980e7c9b,0.0,0,18,1,
0,0,53.185662031173706,5,5a8f47785542997ba9cb3217,0.3333333333333333,1,18,3,
0,0,9.851259469985962,0,5a8ba07d5542996e8ac88985,0.0,0,3,3,
0,0,9.840930700302124,0,5a746a4455429974ef308bf6,0.0,0,3,6,
0,0,9.851288557052612,0,5a75642c5542996c70cfaeed,0.5,1,3,2,
0,0,9.720442533493042,0,5a845b2d5542996488c2e520,0.5,1,3,2,
0,0,19.599889993667603,1,5a74c1c05542996c70cfadd8,0.0,0,6,7,
0,0,0.44531869888305664,1,5a8c6ebd5542996e8ac88aa9,0.0,0,3,6,
0,0,25.803484201431274,1,5ab430f655429942dd415eca,0.5,2,6,4,
0,0,33.14767384529114,3,5a7cfea2554299452d57babe,0.5,2,12,4,
0,0,9.701182842254639,0,5a7bc0755542995eb53be9a5,0.0,0,3,5,
0,0,9.477223873138428,0,5abfdfcb5542997d642958fe,0.0,0,3,3,
0,0,9.480173587799072,0,5ac4a94a5542996feb3fe92b,0.3333333333333333,1,3,3,
0,0,9.49523663520813,0,5ab2082f554299722f9b4c9f,0.5,1,3,2,
0,0,10.200281858444214,0,5ade61fd554299728e26c704,0.0,0,3,4,
0,0,9.497299194335938,0,5a8e482c5542995a26add4c3,0.0,0,3,4,
0,0,9.494559049606323,0,5ae537a855429960a22e0266,0.0,0,3,3,
0,0,9.523716926574707,0,5ab5895f554299637185c5c2,0.5,1,3,2,
0,0,21.452821493148804,1,5adcc975554299473435379f,0.0,0,6,2,
0,0,10.385496854782104,0,5a829fab55429954d2e2eb83,0.5,2,3,4,
0,0,10.272390127182007,0,5a90970d5542995651fb51a5,0.0,0,3,18,
0,0,10.184445142745972,0,5ae1dadf5542997f29b3c14f,0.125,1,3,8,
0,0,10.026794195175171,0,5ab819065542995dae37ea3c,0.5,2,3,4,
0,0,10.178184509277344,0,5ab5fddb554299110f2199af,0.2,1,3,5,
0,0,19.202096939086914,1,5ab3f6b9554299753aec5a03,0.25,1,6,4,
0,0,9.860906600952148,0,5ae1bc7b554299234fd042df,0.25,1,3,4,
0,0,9.805472135543823,0,5ac07327554299012d1db5f2,0.3333333333333333,1,3,3,
0,0,9.82425832748413,0,5a8e612b5542995085b3741b,0.0,0,3,3,
0,0,9.828770399093628,0,5a72ac8a5542992359bc3164,0.3333333333333333,1,3,3,
0,0,9.780505180358887,0,5a826d2f5542995ce29dcd05,0.5,1,3,2,
0,0,9.900777101516724,0,5abea85f5542990832d3a070,0.0,0,3,6,
0,0,9.786818265914917,0,5ae66d515542992ae0d16346,0.25,1,3,4,
0,0,9.836212873458862,0,5ac1b95655429963665198fd,1.0,1,3,1,
0,0,9.871558666229248,0,5ac3e1075542995c82c4ac78,0.0,0,3,7,
0,0,9.831384658813477,0,5adebc51554299728e26c799,0.0,0,3,5,
0,0,9.864616394042969,0,5a8ce851554299441c6b9f6c,0.3333333333333333,1,3,3,
0,0,9.86114239692688,0,5a78ce79554299029c4b5ea1,0.3333333333333333,1,3,3,
0,0,9.840948104858398,0,5a8a03985542992e4fca84d6,0.0,0,3,5,
0,0,9.797582149505615,0,5ac5630e5542993e66e823d5,1.0,1,3,1,
0,0,9.858574151992798,0,5a7dbf4e5542990b8f503a68,0.0,0,3,5,
0,0,9.848975896835327,0,5ac324ad5542995ef918c127,0.0,0,3,6,
0,0,9.83248519897461,0,5a8888e35542997e5c09a5f6,0.2,1,3,5,
0,0,19.92480492591858,1,5ae72fd95542991e8301cbb4,0.3333333333333333,1,6,3,
0,0,19.006025791168213,1,5abc3f725542993a06baf8b3,0.0,0,6,5,
0,0,9.7435884475708,0,5ab3c270554299233954ff9e,0.6666666666666666,2,3,3,
0,0,18.771353244781494,1,5a746abf55429929fddd8417,0.2,1,6,5,
0,0,9.801591396331787,0,5ac42c6d5542997ea680ca1a,0.5,1,3,2,
0,0.010050251256281405,9.718389987945557,0,5a7a69365542996c55b2dd9b,0.5,1,3,2,
0,0,9.721562385559082,0,5a737fff554299623ed4abb9,0.0,0,3,4,
0,0,9.746670722961426,0,5ab3b2fb554299753aec59af,0.2222222222222222,2,3,9,
0,0,14.410125255584717,1,5ab6654455429954757d3281,0.0,0,3,2,
0,0,9.569783449172974,0,5a7385c45542992d56e7e359,0.25,1,3,4,
0,0,9.553592205047607,0,5ae71d2d554299572ea546f7,0.2,1,3,5,
0,0,9.594078302383423,0,5a836ce55542993344746012,0.5,1,3,2,
0,0,9.599721193313599,0,5ade0cc85542990dbb2f7f37,0.25,1,3,4,
0,0,9.410607099533081,0,5a802fb8554299485f598582,0.5,1,3,2,
0,0,9.223576784133911,0,5ac3e22d5542997ea680c976,0.0,0,3,5,
0,0,9.56475830078125,0,5ac2ca84554299218029db55,0.16666666666666666,1,3,6,
0,0.010204081632653062,9.54541301727295,0,5add695a5542992ae4cec557,0.0,0,3,3,
0,0,9.570780754089355,0,5ae71c4c554299572ea546ee,0.6,3,3,5,
0,0,9.52849268913269,0,5ae16bce5542997b2ef7d1e8,0.0,0,3,7,
0,0.01,9.632062673568726,0,5adbfb3f55429947ff17388a,0.4,2,3,5,
0,0,9.739202976226807,0,5a79a26d554299029c4b5f63,0.16666666666666666,1,3,6,
0,0,9.719851970672607,0,5ab9405c554299743d22ea7c,1.0,3,3,3,
0,0,9.525372982025146,0,5ade6fcd55429975fa854ecf,0.5,1,3,2,
0,0,17.909027814865112,1,5ac275e755429921a00aaf81,0.0,0,6,4,
0,0,9.219850301742554,0,5a8cd291554299441c6b9f14,0.6666666666666666,2,3,3,
0,0,9.183353662490845,0,5a72aec45542994cef4bc3d7,0.25,1,3,4,
0,0,9.149885892868042,0,5a745a2955429929fddd83f8,0.25,1,3,4,
0,0,9.24262022972107,0,5a737ef85542992d56e7e336,0.25,1,3,4,
0,0,9.1627836227417,0,5ac43c7b5542997ea680ca34,0.25,1,3,4,
0,0,9.24743127822876,0,5a7f66f155429969796c1a33,0.16666666666666666,1,3,6,
0,0,9.200137615203857,0,5a8b99a45542997f31a41d7f,0.42857142857142855,3,3,7,
0,0,9.21607255935669,0,5a851cc85542997b5ce3ffa3,0.125,1,3,8,
0,0,9.137694358825684,0,5ab678f455429954757d32d3,0.2,1,3,5,
0,0,18.22071862220764,1,5ac0a18a5542992a796ded41,0.0,0,6,2,
0,0,52.32345271110535,5,5a7b88b45542997c3ec97201,0.16666666666666666,1,18,6,
0,0,45.03506803512573,5,5ab8524f5542990e739ec8c4,0.6666666666666666,2,18,3,
0,0,47.359872579574585,5,5a8fa4a5554299458435d6a3,0.14285714285714285,1,18,7,
0,0,47.39982199668884,5,5ac0d9a35542992a796ded90,0.3333333333333333,1,18,3,
0,0,45.97568464279175,4,5a72f7df5542991f9a20c5d7,0.08333333333333333,1,15,12,
0,0,10.459855318069458,0,5a8f43555542992414482a21,0.3333333333333333,1,3,3,
0,0,10.492284059524536,0,5abe48675542991f66106119,0.25,1,3,4,
0,0,10.355364084243774,0,5ae0b8bb55429924de1b7145,0.2,1,3,5,
0,0,9.513004064559937,0,5a793ea55542994bb9456fce,0.0,0,3,2,
0,0,10.440979957580566,0,5ab682f85542995eadef001f,0.0,0,3,3,
0,0,10.43894338607788,0,5abdc0ad55429933744ab81b,0.5,2,3,4,
0,0,10.413355827331543,0,5adcf2b55542992c1e3a24cd,0.5,1,3,2,
0,0.009523809523809523,10.381940364837646,0,5a7571835542992db9473669,0.25,1,3,4,
0,0,10.217576742172241,0,5abe9c1a5542993f32c2a183,0.0,0,3,5,
0,0,10.438840866088867,0,5ab90d2755429916710eb0f0,1.0,2,3,2,
0,0,9.52009654045105,0,5ac16c2b5542994d76dcce19,0.0,0,3,2,
0,0,10.38931679725647,0,5a7b48b15542995eb53be8eb,0.25,1,3,4,
0,0,9.487722635269165,0,5abe84a95542991f6610619b,0.3333333333333333,1,3,3,
0,0,17.36296582221985,1,5a7e43c9554299495941995a,0.3333333333333333,1,6,3,
0,0,9.56594204902649,0,5ae151985542990adbacf74d,0.0,0,3,8,
0,0,9.746891498565674,0,5a81ee385542995ce29dcc88,1.0,1,3,1,
0,0.019047619047619046,9.772788286209106,0,5a8c301d554299240d9c20cb,0.3333333333333333,1,3,3,
0,0,9.597447633743286,0,5aba749855429955dce3ee34,0.25,1,3,4,
0,0,9.746411085128784,0,5abb291355429939ce03dd9e,0.0,0,3,4,
0,0,9.708446979522705,0,5a80297f5542992e7d278e08,0.5,1,3,2,
0,0,9.73204493522644,0,5ae5f82a554299546bf82feb,0.0,0,3,2,
0,0,9.70430588722229,0,5ae088525542993d6555eba1,0.3333333333333333,2,3,6,
0,0,12.422177076339722,0,5adec53655429975fa854f87,0.0,0,3,3,
0,0,9.72639274597168,0,5ae2c4b8554299495565db31,0.25,1,3,4,
0,0,9.771912336349487,0,5ae328df55429928c423963c,0.0,0,3,3,
0,0,9.731724500656128,0,5ae71bee554299572ea546ea,0.0,0,3,4,
0,0,9.791325092315674,0,5ab57759554299637185c5a5,0.0,0,3,1,
0,0,9.662435531616211,0,5ae724ec5542995703ce8bd8,0.3333333333333333,1,3,3,
0,0,9.577032327651978,0,5abbdaac5542992ccd8e7fc0,0.3333333333333333,1,3,3,
0,0,9.748943328857422,0,5abf1ad15542997ec76fd3c2,0.3333333333333333,1,3,3,
0,0,9.745729684829712,0,5a81141855429938b61422ad,0.14285714285714285,1,3,7,
0,0,9.71933364868164,0,5ab2f4c95542991669774155,0.2,1,3,5,
0,0,9.786507844924927,0,5ae5429355429908b63265c5,0.0,0,3,6,
0,0,9.713356733322144,0,5ac3e5de554299204fd21ebc,0.0,0,3,5,
0,0.00966183574879227,9.653021097183228,0,5adf81105542992d7e9f9388,0.0,0,3,5,
0,0,9.699143409729004,0,5adcfb5f5542990d50227d81,0.2,1,3,5,
0,0,9.702048778533936,0,5a750ccc5542993748c897a8,0.0,0,3,12,
0,0,20.354892253875732,1,5a7103b35542994082a3e4c0,0.5,1,6,2,
0,0,10.60309648513794,0,5ae688065542996d980e7beb,0.0,0,3,5,
0,0,10.486216068267822,0,5a8ba0855542995d1e6f1427,0.16666666666666666,1,3,6,
0,0.009302325581395349,10.60472321510315,0,5ae2f97555429928c4239582,0.25,1,3,4,
0,0,10.04164171218872,0,5ac3a7f75542993915413890,0.0,0,3,1,
0,0,24.070091485977173,1,5a8f5b6f554299458435d5e7,0.0,0,6,5,
0,0,9.059839487075806,0,5add53fe5542992200553ab1,0.42857142857142855,3,3,7,
0,0.02185792349726776,9.011841773986816,0,5a8b3e985542995d1e6f131c,0.0,0,3,7,
0,0,9.021542310714722,0,5ae25e835542992decbdccd1,0.0,0,3,2,
0,0,8.963945150375366,0,5a74d7685542996c70cfae0a,0.0,0,3,1,
0,0,8.971015930175781,0,5a866fa855429960ec39b6a5,1.0,1,3,1,
0,0,9.017696142196655,0,5adde8a05542997dc79070a4,0.05555555555555555,1,3,18,
0,0.021978021978021976,9.031073093414307,0,5a9087ac5542990a98493668,0.0,0,3,5,
0,0,8.998787641525269,0,5a840a9e5542992ef85e2397,0.0,0,3,9,
0,0,9.06936264038086,0,5ae791a55542994a481bbdaa,0.2,1,3,5,
0,0,9.030624389648438,0,5ae357745542992f92d8229b,0.2,1,3,5,
0,0,21.087547302246094,1,5a823b355542990a1d231f6e,0.3333333333333333,1,6,3,
0,0,9.904097557067871,0,5a7effeb5542994959419aa0,0.3333333333333333,1,3,3,
0,0,9.876621007919312,0,5a81a2055542990a1d231e2d,0.0,0,3,7,
0,0,21.986729860305786,1,5ade6eb65542992fa25da782,0.0,0,6,3,
0,0,10.7188241481781,0,5adc6a3b55429947ff173953,0.0,0,3,6,
0,0,10.288217544555664,0,5ac3b8b8554299741d48a301,0.0,0,3,4,
0,0,10.612481117248535,0,5ae320f855429928c4239620,0.0,0,3,5,
0,0,10.292110681533813,0,5a8bd49d5542997f31a41dd7,0.1,1,3,10,
0,0,10.227564334869385,0,5ae0ba9055429924de1b715c,0.3333333333333333,1,3,3,
0,0,10.23990273475647,0,5a74b4dc55429979e2882a00,0.25,1,3,4,
0,0,33.92520022392273,2,5ab5f75e554299637185c64b,0.5,1,9,2,
0,0,9.657643795013428,0,5ae0fe8855429945ae959495,0.25,1,3,4,
0,0,9.689062356948853,0,5ae3c1515542992f92d8236a,0.4,2,3,5,
0,0,9.740150928497314,0,5a77b6325542997042120af7,0.5,1,3,2,
0,0,0.5622279644012451,1,5a7750de55429966f1a36cf0,0.6666666666666666,2,3,3,
0,0,9.872877836227417,0,5a7cc700554299452d57ba4e,0.1,1,3,10,
0,0,9.713287115097046,0,5ac39d22554299391541381f,0.5,1,3,2,
0,0,9.814738988876343,0,5a81c90a5542990a1d231eb4,0.25,1,3,4,
0,0.009615384615384616,9.653423070907593,0,5abd332e5542993062266bdd,0.0,0,3,4,
0,0,9.673149824142456,0,5ae641f65542992ae0d162a3,0.0,0,3,9,
0,0,9.66011381149292,0,5a7912f655429974737f796c,0.25,1,3,4,
0,0.029556650246305417,21.39915633201599,1,5a765fe85542992d0ec060c5,0.0,0,6,6,
0,0.010050251256281407,9.416236639022827,0,5abd82dc5542993062266cb6,0.1111111111111111,1,3,9,
0,0,9.418109655380249,0,5ae10572554299422ee995cd,0.0,0,3,9,
0,0,9.433280229568481,0,5ac4c0fc5542997ea680cab1,0.5,1,3,2,
0,0,9.457160949707031,0,5a88644455429938390d3f3f,1.0,1,3,1,
0,0,9.425829410552979,0,5ac2716f5542992f1f2b38cb,0.3333333333333333,1,3,3,
0,0,9.448495149612427,0,5ae0aaf35542993d6555ec02,0.0,0,3,6,
0,0,6.208404779434204,0,5ab56555554299494045ef97,1.0,1,3,1,
0,0,23.514848470687866,1,5a83b1e75542990548d0b220,0.0,0,6,3,
0,0.00784313725490196,11.26724886894226,0,5abd02605542992ac4f381a2,0.16666666666666666,1,3,6,
0,0,11.763454675674438,0,5ae701b2554299572ea54680,0.0,0,3,9,
0,0,17.45506238937378,1,5a7b2a2255429927d897bf4c,2.0,2,6,1,
0,0,13.06356930732727,0,5a8f979255429918e830d288,1.0,2,3,2,
0,0,13.067612886428833,0,5a810006554299260e20a1f6,0.25,1,3,4,
0,0,13.125630378723145,0,5a90740a5542990a98493658,1.0,2,3,2,
0,0,13.052711963653564,0,5ac261265542992f1f2b3896,0.0,0,3,5,
0,0,15.881961107254028,0,5a809e9f5542996402f6a5b1,0.3333333333333333,1,3,3,
0,0,9.655497789382935,0,5a8fb0be5542997ba9cb32ed,1.0,1,3,1,
,,,,5ab6f222554299110f219a78,,,,,Ollama request exceeded timeout limit for model stable-qwen with error: timed out
0,0,11.212083339691162,0,5a7a562355429941d65f25ba,0.0,0,3,6,
0,0.007999999999999998,11.226492404937744,0,5addfe1c5542995b365fabaf,0.25,1,3,4,
0,0,29.727503299713135,2,5ade28cf5542997c77aded85,0.0,0,9,3,
0,0,31.186373233795166,2,5a7720d05542993569682cde,0.5,3,9,6,
0,0,0.44499945640563965,1,5a7cb2ed5542990527d55505,1.0,2,3,2,
0,0,19.143070697784424,1,5ae2e8e05542991a06ce98fb,0.16666666666666666,1,6,6,
0,0,0.33076047897338867,1,5ae358c05542990afbd1e10f,0.4,2,3,5,
0,0,9.42936635017395,0,5ab9e477554299232ef4a25d,0.0,0,3,9,
0,0.004024144869215291,17.359432458877563,0,5abb07e95542992ccd8e7ec4,0.0,0,3,4,
0,0,9.268609046936035,0,5a75e06155429976ec32bc60,0.6666666666666666,2,3,3,
0,0,9.176273584365845,0,5ab8e70b5542991b5579f031,0.3333333333333333,2,3,6,
0,0,9.326047420501709,0,5ae3a3835542990afbd1e19c,0.5,1,3,2,
0,0.010526315789473682,9.182694911956787,0,5a8c620c554299240d9c2141,0.2,1,3,5,
0,0,9.192700386047363,0,5a871e265542991e771816d1,0.0,0,3,6,
0,0,9.27811884880066,0,5ab7af9d5542993667793fe9,0.0,0,3,3,
0,0.00975609756097561,9.238439321517944,0,5a8aed1755429950cd6afbf1,0.0,0,3,3,
0,0,9.22286605834961,0,5ac46a8b5542991943173980,0.5,1,3,2,
0,0,9.289576530456543,0,5a77731955429972597f1541,0.0,0,3,16,
0,0,9.281471252441406,0,5abc17555542993a06baf858,0.5,2,3,4,
0,0,9.27822494506836,0,5a7f8b8c5542995d8a8ddea1,0.0,0,3,3,
0,0,9.207497358322144,0,5a8fab8c5542995b4424208a,0.0,0,3,3,
0,0,10.449234247207642,0,5a7e1f5655429965cec5ea81,0.3333333333333333,1,3,3,
0,0,17.17476773262024,1,5ae7fd085542993210984007,0.2,1,6,5,
0,0.02197802197802198,8.631933689117432,0,5adff34555429942ec259baa,0.0,0,3,5,
0,0,8.643475770950317,0,5a7a7e9f5542994f819ef1f4,0.2,1,3,5,
0,0,8.717259407043457,0,5ae1054055429920d5234284,0.0,0,3,2,
0,0.01129943502824859,8.61559534072876,0,5ae3281a5542991a06ce9939,0.5,1,3,2,
0,0,11.87520694732666,0,5a7365b155429901807db02a,0.25,1,3,4,
0,0.011428571428571429,22.196965217590332,1,5a8835245542994846c1ce27,0.0,0,6,3,
0,0,8.625389575958252,0,5a7dc7895542995ed0d16673,0.3333333333333333,1,3,3,
0,0,10.18990182876587,0,5abb03325542992ccd8e7eae,0.0,0,3,2,
0,0,8.672983646392822,0,5a82f05255429966c78a6aa2,0.25,1,3,4,
0,0,8.664169311523438,0,5ab524595542996a3a96a034,0.5,1,3,2,
0,0,8.065710544586182,0,5abdff775542993f32c2a082,0.0,0,3,5,
0,0,8.644576787948608,0,5ab997ad554299131ca4238c,1.0,2,3,2,
0,0,10.046152591705322,0,5a73987c55429978a71e9039,0.0,0,3,8,
0,0,8.624271154403687,0,5a901d6c5542995651fb50bd,0.0,0,3,6,
0,0,8.65028190612793,0,5ae237ac554299492dc91be1,0.0,0,3,21,
0,0,8.184653282165527,0,5a7f18a35542994959419aa6,0.3333333333333333,2,3,6,
0,0.026315789473684213,8.219505548477173,0,5a79f37a5542996a35c17045,0.0,0,3,9,
0,0,8.639107465744019,0,5a792f3e554299029c4b5f20,0.5,1,3,2,
0,0,20.452974319458008,1,5ae7cb575542997ec27276ea,0.0,0,6,3,
0,0,11.43426251411438,0,5ab2a308554299340b52553b,0.6666666666666666,2,3,3,
0,0,8.487784624099731,0,5a7e72dd55429949594199bf,0.3333333333333333,2,3,6,
0,0.006211180124223603,12.48122787475586,0,5a8f84505542992414482aef,0.3333333333333333,1,3,3,
0,0,11.314746379852295,0,5abc030e554299642a094bdc,0.0,0,3,8,
